단어,개수
카카오(-2.61%),1
삼성전자(005930)(-1.11%)와,1
삼성SDI(006400)(-1.51%),1
LG화학(051910)(1.35%)와,1
기아(000270)(0.61%),1
4.15포인트(0.47%),1
883.80을,1
나타냈다.지수는,5
반등하나,1
싶더니,2
돌아섰다.코스닥시장에서,1
2685억원어치를,1
"2310억원,",1
221억원,2
가하고,4
"HPSP(403870)(-4.77%),",1
"카카오게임즈(293490)(-3.93%),",1
HLB(028300)(-3.40%)의,1
에코프로(086520)(3.24%)와,1
케어젠(214370)(2.86%)는,1
2725억,1
3666억,1
"‘사자’음식료품,",1
약세SK하이닉스,1
하락…롯데케미칼,1
3%↑[이데일리,1
주도의,2
1시35분,1
20.29포인트(0.77%),1
2605.50을,1
붕괴될,1
시점뿐만,2
정책에는,2
전제,3
조건이,2
달렸기,1
2725억원,1
938억원,1
3666억원,1
3342억원,1
한화오션(042660)도,1
[앵커]첫소식,1
살펴보겠습니다.코스피는,1
2610선을,5
있습니다.엔화,1
계속되며,1
8년여,1
터치했습니다.김기송,1
어떻습니까?[기자]미국,1
2605.5를,1
중입니다.지난주,1
마침표가,1
"쉼표,",1
보입니다.유가증권시장에서,1
2천억원,2
가까이를,1
중입니다.종목별로는,1
분할상장한,1
동국제강그룹이,1
2거래일째,4
있습니다.동국홀딩스는,1
재상장한,4
동국제강도,1
있습니다.추경호,1
'라면값,1
인하',1
라면주들의,1
있습니다.같은,4
금요일보다,2
885.05를,1
있습니다.[앵커]환율도,1
살펴보죠.원·엔,1
내려갔다,1
왔죠?[기자]그렇습니다.8년,1
만입니다.오전,1
897원대에,1
담갔습니다.미국과,1
계속되지만,1
일본만,1
고수하면서,1
있습니다.현재는,1
900원,1
초반대에서,2
있습니다.일본,1
길어질,2
보입니다.한편,1
짙어지며,1
1280선까지,1
21.03포인트(0.80%),1
2604.76을,1
"2471억원,",1
2809억원을,1
3.7%,2
삼성SDI(-1.36%)도,1
LG화학(0.67%)은,1
오르하고,1
2.8%씩,1
현대차(-0.25%)는,1
2.66포인트(0.30%),1
885.29를,1
"1800억원,",1
1956억원을,1
3.78%,3
3.15%,2
"1.76%,",1
"셀트리온헬스케어(-1.25%),",2
"HLB(-2.95%),",1
Ent.(-0.59%)는,1
있다.지난주,1
"4,409.59로,",2
머물며,1
"2,600선에서",1
변동폭으로,2
발언(통화긴축,1
선호)’에,1
"2,610대에서",17
15.07포인트(0.57%),2
2610.72를,2
"1241억원,",1
184억원어치,1
1495억원어치를,1
중이다.지난주,1
발언들이,2
"말했고,",1
주장했다.이같은,1
이어지자,1
"다우존스30산업평균지수(-0.32%),",2
"스탠더드앤드푸어스(S&amp;P)500지수(-0.37%),",2
나스닥지수(-0.68%),2
평가했다.시가총액(시총),1
"LG에너지솔루션(373220)(-3.40%),",1
"SK하이닉스(000660)(-2.78%),",1
"포스코퓨처엠(003670)(-1.83%),",1
카카오뱅크(323410)(-1.55%),1
상황이다.업종별,1
"전기(-1.44%),",2
"음식료품(-1.16%),",2
제조업(-0.78%),2
"건설업(2.39%),",2
"전기가스업(0.89%),",2
운수장비(0.69%),2
4.48포인트(0.50%),2
883.47을,1
내려앉았다.코스닥시장에서,1
"1425억원,",1
93억원,1
1579억원어치를,1
"카카오게임즈(293490)(-2.23%),",1
"HPSP(403870)(-2.23%),",1
"HLB(028300)(-2.22%),",1
케어젠(214370)(-2.20%)의,1
888.52에,4
1278.0원에,4
myjs@newsis.com[사진,10
[930MBC뉴스]지난,1
연속상승했다는,1
모습입니다.이,1
17.36포인트,1
2608.43포인트로,1
3.45포인트,1
884.5포인트로,1
거래소시장에서는,1
동기만기일을,1
차액,4
실황,2
기업들도,9
"있습니다.또한,",1
흐름코스피,1
26분,1
15.62포인트(0.59%),1
2610.17에,1
"1천259억원,",1
122억원,2
1천410억원,1
있다.또한,1
"포스코퓨쳐엠,",1
“이번주,2
발언에서도,3
열어,10
“결국,2
“현시점,1
뿐만,6
아니라(Fear,2
Greed,2
Index는,2
82pt로,2
"최고치),",2
때까지도,3
강조했다.이날,1
5.57포인트(0.63%),1
882.38에,2
중이다.외국인과,1
"1천410억원,",1
97억원,1
1천563억원,1
중이다.아울러,1
더블유씨피가,3
종목이다.업종별로는,1
일반전기전자,2
업종이다.,2
유가증권시장서,2
"2,610.72를",1
"1천241억원,",1
184억원어치를,3
1천495억원어치를,1
발언들은,1
자극해,1
제한적이라는,1
지속하려면,3
잡힌다는,3
사라지거나,2
은행권,5
소멸하며,2
호전된다는,1
전제가,1
"적절하다""고",6
"LG에너지솔루션(-3.40%),",1
"SK하이닉스(-2.78%),",1
"포스코퓨처엠(-1.83%),",1
카카오뱅크(-1.55%),1
883.47이다.,1
내림,5
1천579억원어치를,1
"1천425억원,",1
93억원어치씩,1
"카카오게임즈(-2.23%),",1
"HPSP(-2.23%),",1
"HLB(-2.22%),",1
케어젠(-2.20%)의,1
15.95(0.61%),1
2609.84에,1
1427억원,1
"중이나,",3
"1309억원,",1
그룹도,2
0.97%,1
7만1100원에,1
"3.91%,",1
2.61%,1
"LG화학(-0.94%),",1
삼성SDI(-1.47%),1
5.07포인트(0.57%),1
882.88에,1
1567억원,1
"1416억원,",1
84억원,3
038%,1
26만5000원에,1
에코프로도,2
73만8000원을,1
"엘앤에프(-2.65%),",1
"Ent.(-1.47%),",1
HLB(-2.07%),1
"2618.06(▼7.73p,",1
"0.29%),",1
1278.0(▲6.1원),1
전광판.2023.6.16/뉴스1,1
행보,2
"전망,",3
12.09p(0.46%),1
2613.70를,1
1045억원,1
"88억원,",1
964억원,1
"전망""이라며",10
온건한,7
경로차를,2
"주목된다""고",1
"""낙관적인",1
"이어왔으나,",1
"부담으로,",1
"때문""이라며",3
우려했다.코스피,1
0.49%는,1
"-2.89%,",1
"-1.85%,",1
"-1.31%,",1
"건설업(1.84%),",1
"전기가스업(0.98%),",1
"기계(0.53%),",1
"섬유,의복(0.47%),",1
유통업(0.39%),1
"음식료품(-1.52%),",1
"전기,전자(-1.18%),",1
"의료정밀(-0.95%),",1
제조업(-0.67%),1
4.29p(0.48%),1
883.66를,1
928억원,1
"71억원,",3
835억원,1
"-2.08%,",1
"-1.77%,",1
"음식료·담배(0.70%),",1
"금속(0.66%),",1
"건설(0.39%),",1
"금융(0.28%),",1
디지털컨텐츠(0.27%),1
"제약(-0.98%),",1
"반도체(-0.93%),",1
"인터넷(-0.81%),",1
일반전기전자(-0.80%),1
6.4원,2
1278.3원에,1
13.03포인트(0.50%),1
2612.76을,1
960억원을,1
1.49포인트(0.17%),1
886.46을,1
"670억원,",2
63억원을,1
751억원을,1
중이다.직전,1
사진=뉴스1,4
12.57p(0.48%),1
2613.22에,1
984억원어치를,1
0.70%,8
LG에너지솔루션(-3.23%)은,1
"음식료업(-1.67%),",1
"전기전자(-1.07%),",1
의료정밀(-0.73%),1
"건설업(1.75%),",1
전기가스업(0.81%),1
2.67p(0.30%),1
885.28에,1
816억,1
805억,1
"‘사자’전기·전자,",1
약세LG에너지솔루션,1
11.88포인트(0.45%),2
2613.91을,1
"부진하자,",1
코스피에도,2
연준위원들의,1
주목되고,1
"805억원,",1
2억원,1
855억원,1
"전기·전자(1.06%),",1
음식료품(1.09%),2
"제조업(0.62%),",1
"의료정밀(0.41%),",1
보험(0.43%),1
건설업(1.12%)은,1
"전기가스업(0.46%),",2
"기계(0.24%),",1
섬유·의복(0.17%),1
"카카오페이(377300),",1
"LG생활건강(051900),",1
있습니다.오늘(19일),1
"2,613.91을",1
582억원어치,1
576억원어치,1
1.04포인트(0.12%),1
886.91을,1
"1,277원",1
"1,278원에",1
거래일(2625.79),1
0.29%(7.73포인트),1
2618.06,2
0.39%,9
2615선을,1
10.32포인트(p)(0.39%),1
2615.47을,1
0.89p(0.10%),1
887.06를,1
1278원에,1
2618.06포인트에,1
개장했다．,4
10.73P,1
2615.06,1
개장(0.41%↓),1
9.44포인트(0.36%),1
"2,616.35를",1
1.99포인트(0.22%),1
885.96이다.,1
뉴스1(서울=뉴스1),1
영국중앙은행(BOE),1
"회의,",6
2570~2670선을,1
"의장,",1
밝혔다.한,1
내다봤다.그럼에도,1
달려있기,1
때문이라는,1
설명이다.그는,1
소멸되면서,2
호전되어야,2
해당된다”면서,1
소비자물가지수(CPI)와,11
생산자물가지수(PPI)에,2
인플레이션도,3
순차적으로,5
내부적으로도,2
취약해지고,2
분석했다.이어,4
“이를,5
차단하는데,2
주력할지라도,2
경로로,3
상정하고,2
쏠리고,15
보인다.16일,1
3만4299.12에,1
"4409.59,",1
마쳤다.S&amp;P500지수와,2
지난주에만,2
3.3%,2
상승세와,10
19일은,2
"Day)로,",1
[이미지출처=연합뉴스]연준은,1
남긴,2
"5.60%로,",1
수준보다,2
추이에,1
수준에서의,1
출석할,1
예정이어서,1
상태다.지난,2
2625.79에,19
범위로,1
2570~2670포인트를,1
예상된다.한지영,2
"구매관리자지수(PMI),",2
페덱스,2
펀더멘털과,1
이슈들이,1
바로미터,1
물류업체,2
페덱스의,2
변화는,7
국가뿐만,1
연출하고,4
"시클리컬,",2
방향성에도,3
△영란은행(BOE),1
△원·달러,1
2570~2670포인트로,1
자극하며,1
마감했다.6월,1
소비자심리지수,1
63.9로,1
전월(59.2),1
컨센(60.0)을,1
기대인플레이션도,1
3.3%로,1
전월(4.2%),1
컨센서스(4.4%)을,1
하회했다.,7
덜어냄과,1
강화시켰다는,1
작용했다.한지영,2
여진이,4
쏟아냈다는,1
시장참여자들의,1
말했다.이번주,1
현시점,1
봤다.다만,1
"사라지거나,",1
있다“고,1
말했다.이어,6
"수출(~20일),",1
경제지표들은,1
선행성을,2
결과의,1
향방도,2
판단했다.한,2
"변화,",2
기술적인,2
중요하다”며,1
“해당,2
거래일(16일),1
"주요공시]▲한국투자증권,",1
"결정▲셀리드,",1
400억원,2
주주우선공모,1
"파멥신,",1
"포시에스,",1
"삼성전자·SK하이닉스,",1
공매도,114
잔고,11
절반으로,1
감소주가,1
손절매,1
이어져코스닥은,1
증가…주가,1
변동성↑,1
유가증권시장의,7
잔고가,12
줄어들고,3
자금인,2
대차잔고도,2
오르자,5
고점으로,2
인식하고,1
투자한,6
느껴,1
값에,1
사서,1
빌린,3
갚는,2
경우(숏커버링)가,1
많아진,1
늘어났다.,5
잔액은,8
9조7587억원으로,1
10조5243억원에서,1
7.27%,2
산업별로는,1
기계업종이,1
40.68%로,1
감소,9
"10.67%,",1
6.22%,1
줄어들었다.유가증권시장,1
33.5%(13일,1
급감했고,1
"26.8%,",1
27.1%,1
감소했다.올,1
지난주까지,2
"17.83%,",1
32.01%,1
하기,12
팔았던,2
가격보다,1
값을,5
주고서라도,1
되사야,1
한다.강대석,1
“6월,13
급감했다”며,1
손절매를,2
분석했다.대차거래,1
잔고도,2
대차거래,6
잔고는,11
61조7970억원으로,1
62조7730억원에서,1
9760억원(1.56%),1
감소했다.무차입,1
공매도가,29
법으로,1
금지된,3
공매도를,15
대차거래가,1
필수적이라,1
대차잔고가,7
늘면,3
신호로,2
코스닥의,7
5조2835억원에서,1
5조6121억원으로,1
6.21%가,1
늘었다.강민석,1
“코스닥의,2
고평가받는,2
주식”이라며,1
세력이,3
분석했다.코스닥시장은,1
대차잔고,5
20조3623억원이었던,1
대차잔고는,8
21조3494억원으로,1
4.85%,4
늘었다.공매도는,1
"하는데,",2
하락장,3
대표적이다.,5
‘KODEX코스닥150선물인버스’,1
이달(16일,1
3.7%의,1
냈지만,1
1244억원의,1
몰렸다.,6
1250억원어치를,1
정반대의,1
모습이다.전문가들은,1
공매도로,5
커졌다고,2
공매도에,6
베팅했던,1
세력들이,1
빠져나가면서,1
세력들은,1
늘릴,2
"꿈비,",1
넉달만에,1
200억,2
코스닥을,3
떠나,1
유가증권시장(코스피)로의,1
향방에,3
쏠린다.,1
꿈비(407400)는,1
성공,1
모아진다.18일,1
20일부터,1
시장본부로부터,1
충족했음을,1
통보,1
이튿날,2
폐지와,1
신청했다.연성인쇄회로기판(FPCB)을,1
생산하고,1
국내외,16
제조업체에,1
납품하는,2
89억,3
60.2%,1
감소했지만,1
그릴,3
후에도,2
있을지가,1
포인트다.올,1
상장하며,1
조달한,1
유아용품,1
꿈비는,2
또다시,10
유상청약에,1
넉,4
조달을,4
계획하면서,1
논란이,5
일었다.,1
공모자금,1
85억,1
차입,1
157억,1
스마트팩토리,1
건설에,1
투입하겠다고,1
이중,3
일부를,4
운영자금과,1
상환,1
사용한,2
증자에,1
것이다.20일부터는,1
알멕이,1
청약을,1
진행한다.,2
1973년,1
경남금속이,1
전신으로,1
전기차용,1
배터리를,6
외부,3
충격에서,1
보호하는,1
알루미늄,1
케이스를,1
제조한다.,1
1467억,1
기대주로,1
부상했다.,1
희망,2
공모가는,2
4만~4만5000원이다.21일부터는,1
채용·교육,1
일반청약에,1
70억,2
5억,5
순손실을,2
내는,8
적자를,19
기록중이다.,1
1만1000~1만3500원이다.구주주들을,1
청약도,1
소화한다.,1
대성창투(027830)와,1
셀바스헬스케어(208370)가,1
"19일부터,",1
KEC와,1
셀바스AI(108860)는,1
21일부터,1
구주주,1
청약이,2
19~20일에는,1
하나29호스팩과,1
케이비제24호스팩의,1
진행된다.,1
KB뉴웨이브펀드안정적,1
추구…올해만,1
25%금리하락으로,1
전환땐,1
매력도,12
확대예상보다,1
더딘,9
인플레,5
완화가,3
KB자산운용의,1
'KB뉴웨이브펀드'는,1
"신재생에너지,",3
성장하는,2
신산업에,2
시야로,1
투자하고,2
싶은,3
추천할,1
만하다.,1
신성장산업,1
성장주의,3
안정적,1
■연초,1
성과,1
25%↑,1
'KB뉴웨이브펀드'의,1
성과는,3
25%(15일,1
기준)에,1
1개월과,1
수익률도,3
"7.21%,",1
13.01%다.,1
"확대되고,",1
급성장하고,1
메가트렌드에,1
△전기차,1
△신재생에너지,1
△AI,1
△콘텐츠,1
△디지털,1
산업에서,1
경쟁력을,3
선도기업을,1
구성한다.,1
운용역인,1
최희은,1
액티브운용본부,1
매니저는,7
메가트렌드,1
"집중하고,",1
투자해,3
시장수익률를,1
"목표""라며",1
10%포인트의,1
초과수익률을,1
"달성했다""고",1
"""미국시장",1
침투로,1
투자함으로써,1
성과에,5
"기여했다""고",1
목표수익률과,1
"관련,",1
2800,3
초과하는,1
10%가량의,1
KB운용은,1
"진정되고,",1
감축법(IRA),2
수혜에,2
성장주가,2
아웃퍼폼했다.,1
기여할,5
"""하반기엔",1
물가와,6
"둔화되고,",1
유리한,3
시장수익률을,5
편입종목은,1
△삼성전자(9.36%),1
△LG에너지솔루션(5.42%),1
△SK하이닉스,1
(5.01%),1
△한솔케미칼,1
(4.86%),1
△카카오(4.22%),1
■하반기,1
운용계획에,1
"확인하고,",1
유효한,5
집중키로,1
"""경기",4
저점에,1
매력도를,1
"""디지털,",1
"""2021~2022년",1
반도체업종이,1
"턴어라운드하고,",1
프리미엄을,2
부여할,1
예상돼,11
확대할,7
"방침""이라고",1
펀드에서,2
차지하고,6
2차전지는,7
미국시장,1
급상승하는,1
가치,15
성장성이,4
선별해,2
대응할,2
테마는,4
톱픽으로,1
업황의,2
회복시,1
반도체업체들의,2
늘었지만,2
반도체업체들이,1
공격적으로,2
"줄였고,",1
AI향,1
폭발적으로,2
앞당겨질,2
"기대된다""고",5
"""미중",1
패권전쟁으로,1
장비의,2
없이는,1
중국업체들이,1
격차를,2
극복하기,1
어렵다.,6
멀티플,1
운용시,1
호재로는,1
열풍으로,2
앞당겨진,1
스마트폰과,1
데이터센터,1
보급,1
반도체산업의,1
성장에,5
산업으로,3
등장할,3
판도를,1
요인으로는,7
더디게,4
들었다.,2
시점이,2
늦어질,1
"판단되고,",1
서로,5
투자전략이달,1
1.5조,2
샀는데개인은,1
증시하락,1
베팅매수,1
정반대단기고점,1
'사자'엔씨·카카오,1
매수외인·기관은,1
외국인·기관이,1
껑충,1
뛰자,1
장기적,2
‘뚝심,1
투자’가,1
통할지,1
5407억,1
외국인(6731억,1
원)에,2
기관(8874억,1
원)까지,2
대조적이다.개인은,1
1021억,1
월별로,2
2월(2조,1
3641억,1
매달,3
630억,2
올해로,1
6393억,1
늘리고,3
달랐다.,1
200선물인버스2X’(3114억,1
매도(2885억,1
원)한,1
종목이고,1
100위에는,1
선물지수,1
상품인데,1
1.86%,3
KODEX200선물인버스2X는,1
하락했다.개인은,1
기아(000270)(2249억,1
"원·2위),",1
엔씨소프트(036570)(1227억,1
"원·5위),",1
카카오(1083억,1
"원·6위),",1
호텔신라(008770)(1030억,1
원·7위)를,1
11일,13
최고가(9만,1
1900원)를,1
9.3%,1
엔씨소프트는,1
신작,6
‘TL’에,1
실망감,1
에,1
5월23일(38만8500원),1
16거래일,1
22.1%가,1
호텔신라는,3
리오프닝이,2
기대보다,3
약한데다,1
한·중관계가,1
험악해지면서,1
15.9%,1
빠졌다.대조적으로,1
삼성전자(005930)(4847억,1
두산에너빌리티(034020)(2828억,1
SK하이닉스(000660)(2731억,1
반도체·2차,1
업체들을,2
공개매수에,2
루트로닉(085370)(2304억,1
외에,10
삼성전자(1418억,1
SK하이닉스(1346억,1
하이브(352820)(1143억,1
선택했다.개인과,1
전략에서,1
나는,2
기간과,1
투자성향이,1
"투자를,",2
수익만을,1
추구한다.,1
2650~2900선으로,4
제시하며,5
전망치(2000~2600)를,2
높이기도,1
했다.결국,1
승자가,2
“자금력으로,1
개인을,1
앞도하고,1
“개인들이,1
전략이지만,1
주의가,8
제기되면서,4
후퇴했다.코스피,1
지난주(6월,5
12일~16일),1
전주대비,2
15.37포인트(0.58%),1
2625.79로,7
마감했다.유가증권시장에서,4
2714억,1
1643억,1
4144억,1
순매도했다.기관,1
하이브(352820)(911억원)를,1
"SK하이닉스(000660)(897억원),",1
"대한항공(003490)(576억원),",1
"대덕전자(353200)(465억원),",1
"현대글로비스(086280)(433억원),",1
"LG이노텍(354억원),",1
"한화오션(345억원),",1
"SK바이오팜(290억원),",1
"현대로템(270억원),",1
삼성중공업(241억원)등을,1
SK이노베이션(096770)(805억원)를,1
"포스코퓨처엠(003670)(776억원),",1
"LG생활건강(051900)(747억원),",1
"삼성전자(005930)(714억원),",1
"카카오(035720)(570억원),",1
"호텔신라(008770)(471억원),",1
"기아(441억원),",1
"엔씨소프트(396억원),",1
"GKL(384억원),",1
아모레퍼시픽(331억원)등이다,1
삼성전자(2177억원)과,1
"포스코퓨처엠(1480억원),",1
"두산에너빌리티(034020)(980억원),",1
"SK하이닉스(949억원),",1
"현대차(005380)(643억원),",1
"한화에어로스페이스(516억원),",1
"삼성SDI(499억원),",1
"LG전자(434억원),",1
"GKL(296억원),",1
크래프톤(268억원)등을,1
카카오(695억원)와,1
"하나금융지주(636억원),",1
"POSCO홀딩스(608억원),",1
"하이브(590억원),",1
"SK텔레콤(017670)(534억원),",1
"현대로템(524억원),",1
"삼성바이오로직스(504억원),",1
"KT&amp;G(489억원),",1
"신한지주(478억원),",1
코스모화학(382억원)등을,1
/삽화=임종철,1
결정했지만,1
열려있어서다.,1
갈리는,1
2625.79포인트에,2
12일~16일)간,1
뛰면서,2
최고지수를,2
상승했다.지난주,1
안도했다.,3
FOMC(연방공개시장위원회)를,1
만장일치로,5
5.00~5.25%,1
유지하기로,3
10회,8
인상해온,1
11번째,3
결정했다.동시에,1
열어뒀다.,2
(FOMC),1
물가상승률을,1
낮추려면,1
같다는,1
예상치는,6
지난번(5.1%)보다,1
조정됐다.증권가에서는,1
리스크를,4
해소했다고,1
국무부,2
짚었다.NH투자증권은,1
다음주(6월,1
2540~2660포인트로,2
"불확실성,",3
"요인""이라면서도",2
시작되고,4
했다.신얼,1
작용하면서,6
시현할,1
"""연내",2
축소되며,1
봤다.금융당국이,1
조사에,1
착수한,1
신,1
"""금주",1
동일산업,3
조사가,1
이뤄지며,1
불공정,1
전파될,1
위축시켜,1
상존할,2
지적했다.조정이,1
예상되는만큼,1
선정해야,1
"""단기적인",2
비율을,2
"활용하라""고",1
이정현,6
터치,1
가능성외인,1
긍정,2
"흐름,",2
개미도,1
보태는,1
중'어닝,1
서프',1
듯미·중관계,1
변화도,1
살펴야[이데일리,1
달성한,2
노린다.,1
한중,5
외교갈등과,1
주춤했으나,1
지지하면서,1
불확실한,4
상승분에,3
배제하기,1
거래일(2608.54)보다,9
거래일(878.04)보다,9
887.95에,11
종료했다.(사진=뉴시스)18일,1
지난주(6월12~16일),1
0.58%(15.37포인트),1
2650.45까지,12
위협받았으나,1
되찾는,2
0.48%(4.24포인트),1
"꺾였지만,",1
2607억,1
242억,1
성격인,2
국부펀트,1
안정성,1
제고에,2
강하긴,1
보태고,5
4146억,1
"원어치,",1
1832억,1
1695억,1
2705억,1
사들였다.다만,1
조정장에,1
차단하는,1
취한,1
증권가에는,1
동결’로,1
평가하며,2
방향으로,9
현저한,4
5~10%를,1
서프라이즈가,1
초반보다는,2
2650선에,1
도달한,1
말했다.미·중,1
관계의,1
미묘한,1
주목해야한다.,1
방중을,1
악화일로이던,1
공급망에,2
속한,3
해소로,2
테마,8
양극재·음극재,1
에코프로(086520)와,1
방지법(IRA),1
시행에,2
업체의,8
축소될,7
핵심”이라며,1
공급망에서,2
배제하는,2
‘우려집단’의,1
지배력에,1
명확하지,3
문제이나,1
저하로,1
제한신고가에,1
지탱…2600선,1
안착,2
시도2분기,1
실적장세,1
전개,1
부각되며,12
예상밴드를,8
2540~2660으로,2
제시했다.18일,1
지난주(12~16일),1
지지해,1
2602.52~2650.45,1
점도표에서,6
값이,2
상향됐기,1
집계될,1
내다봤다.지난,1
연방준비제도(Fed·연준)는,8
5.00~5.25%로,2
만장일치,2
동결시켰다.,2
동결은,4
만이다.이와,2
경제전망요약(SEP),2
5.0~5.25%라는,2
0.25%포인트씩,3
인상하겠다는,2
것이다.NH투자증권은,1
줄어들었기에,1
가치평가(밸류에이션)보다,1
기초체력(펀더멘탈)에,1
전망했다.다올투자증권은,1
FOMC라는,1
한가지가,1
판단된다며,1
판단,3
근거들의,1
기다리면서,1
분석했다.코스피가,1
안정권에,1
시도할,12
높지는,1
진단이다.신한투자증권은,1
신고가는,1
수준,4
상향을,5
의미한다며,1
경신,7
"10%내,",1
덜한,3
국면에서는,3
5%내에서,1
일단락됐다고,1
추이.,3
ⓒ한국거래소전문가들은,2
펀더멘탈로,2
쏠릴,2
전개될,2
내다봤다.나정환,1
“단기적인,2
"시,",1
반도체·조선,2
공통적으로,1
산업재를,2
민감주로,1
판단돼,1
민감주,4
내리고(서울=연합뉴스),1
"2,641.16보다",1
이끌었으나,1
짙어지면서,1
저조했다.,2
코스피(유가증권시장)에서,1
3천억원에,1
주춤거리면서,1
밀리기도,6
"동결했지만,",2
열어뒀기,1
조정해,2
"""경제지표가",1
집계되면,1
주(19∼23일)에는,1
요인이나,2
김유미,2
위원의,1
"""정책금리",1
동결과,2
막바지,3
인식에,7
안도하고,1
길어졌음을,1
의미해,1
"2,540∼2,660을",2
회의가,7
끝나,1
띄지,1
차익실현이나,1
경신하면서,7
"올라섰다""며",1
"""지수는",1
"내에서,",1
"2,350,",1
잡음이,1
생긴,1
"2,490에서",1
약화했으나,1
유입될,10
"본다""고",6
일정(한국시간)은,3
아래와,3
19일(월),1
노예해방일(준틴스데이),1
휴장.,1
20일(화),1
건축허가·주택착공.,1
22일(목),1
"휴장일(22∼23일),",1
유럽위원회,1
"소비자신뢰지수,",1
콘퍼런스보드,1
경기선행지수.,1
23일(금),1
마켓,2
구매관리자지수(PMI)(잠정치).,1
상승랠리,1
이어질까...외국인,2
‘주목’단기,1
확대해야,1
12~16일),3
전주보다,6
"2611억원,",1
1686억원을,1
4144억원을,1
순매도했다.같은,2
0.48%,4
"2705억원,",1
242억원을,1
1833억원을,1
팔아치웠다.미국,2
5.00∼5.25%로,6
유지한다고,1
"조치로,",1
부연했다.연준이,1
점도표에는,1
예상치(중간값)가,1
전망치(5.1%)보다,1
점도표는,1
"예고했지만,",1
끝나간다는,1
이야기하면,1
"언급하면,",1
있다.이번,1
주(19~23일),1
일정으로는,1
영국중앙은행(BOE)의,1
통화정책회의가,1
회의다.,1
8.7%로,1
13개월,14
BOE가,1
4.75%로,8
컨퍼런스보드,2
23일에는,1
마킷,1
"PMI(구매자관리지수),",1
마킷PMI가,1
발표된다.,5
휴장일도,1
준틴스,1
"연휴로,",1
열리지,1
않는다.,6
22~23일에는,1
"장세,",1
언제까지,2
‘주목’,1
2650포인트를,2
찍은,15
하반기와,1
내년의,1
방향성이,8
지속을,2
있다.나정환,1
"시작되고,",1
반영되면,2
늘리는,2
삼아야,2
"풍력·원전,",6
방산·항공우주,1
꼽았다.특히,1
“반도체는,5
명확해지고,1
조절은,4
감안해야,6
설명했다.외국인,1
10월부터,4
19조원을,1
지분율,2
"미디어,",1
늘렸다.,2
줄였던,1
업종에도,1
있다.연초,1
랠리에는,1
‘핫,1
머니’,1
유럽계,1
영향력을,1
핫,1
"머니란,",1
좇는,1
단기성,1
3~5월에는,1
뮤추얼펀드와,1
국부펀드인,1
중동에서,1
유입됐다.,3
국부펀드는,1
관점으로,1
접근기에,1
안정성에,2
기여한다는,1
받는다.최,1
“국부펀드는,1
속도보다,1
우선순위를,2
자금의,3
유입은,2
긍정적이다”며,1
“코스피지수가,3
국부펀드,1
"확인되면,",1
판단할,2
내다봤다.하지만,1
낙관할,1
갑자기,5
불거질,1
"이내,",1
정리됐다”며,1
아니라면,2
"2350선에서,",1
잡음,1
2490선에서,1
/AP연합뉴스,1
꺼낸,1
부양책은?...미·중,1
찾는,5
대대적인,3
경기부양책을,1
부진하기,1
소매,6
"판매,",1
"고정자산투자,",1
산업생산,3
밑돌거나,1
부합했다.중국,1
런민은행은,1
만기,10
MLF는,1
기준금리의,1
‘가늠자’로,1
MLF,1
0.1%포인트,2
낮아졌다.,3
1년물(MLF+가산금리)도,1
낮아지게,3
된다.추가적인,1
월스트리트저널(WSJ)은,3
15일(현지,1
소식통을,1
인용해,2
지출과,1
다주택,2
투기,1
허용과,1
중이라고,2
보도했다.이동연,1
둔화하며,1
완화에,11
높아졌다”며,1
부진에서,1
벗어난,7
근본적인,1
이유”라고,1
“정부의,1
강하다는,1
해석할,3
덧붙였다.시장,1
방중,4
일정도,1
16~21일,1
중국과,5
런던을,1
순차,1
방문할,1
첨단기술,7
"산업,",1
대립하고,1
바뀔,5
순,7
"없겠지만,",1
정도에,5
있다.한국은,1
국가다.,1
한결,1
나아진다면,1
IRA(인플레이션,1
감축법)로,1
줄어든다는,1
있다.예를,1
건설을,2
승인받았다는,1
배제하려는,1
집단에,1
진출이,1
"늘어나면,",1
2650포인트가,2
저항선으로,6
경고음도,1
나타내면,1
확대하라고,1
/사진,1
이미지투데이.,1
5개월째,1
저항선에,1
직면했다는,1
경고음마저,1
고도가,1
활용하라는,1
조언을,2
17일,10
17.98%,1
2225.67로,2
위치해,1
2일부터,12
그렸지만,1
횡보세가,1
2600포인트를,5
2641.16까지,1
기세를,6
이어가지는,1
2640포인트,1
저항선을,1
금융투자업계에서는,2
저렴해지는,1
삼을,3
진단을,1
"""코스피지수도",1
2650을,3
2700선으로,3
2650선은,1
12.4배이자,1
고점인,1
0.97배,1
"수준""이라고",9
주당순이익(EPS)과,1
주당순자산가치(BPS)가,1
예상되지만,3
"""코스피지수가",1
덧붙였다.증권가,1
반도체나,1
섹터를,1
고려해둘,1
나온다.나정환,1
턴어라운드(반등),2
"한다""고",18
"2,620대로",7
"2,625.79에",2
4천178억,1
2천43억,1
2천147억,1
733억,1
895억,1
1천504억,1
매도했습니다.,2
8원,3
"1,271원",5
오늘(16일),1
유입과,4
0.66%,3
마감했습니다.원·달러,1
누그러진,2
1271원,1
[5시뉴스]지난밤,1
2620선을,9
지켜내며,1
17.25포인트,1
"2625.79포인트로,",1
9.91포인트,1
887.95포인트로,1
마감했습니다.투자,1
