단어,개수
김소연,1
뷰노(338220)는,2
제휴협력,1
관계,1
구축과,1
경쟁력,1
강화를,1
1만2500주를,1
25억원에,1
취득하기로,1
소유,1
비율은,1
3.00%가,1
SCI급,3
'사이언티픽,2
리포트',1
게재박출률,1
감소,17
심부전,22
탐지,1
연구[서울경제],1
뷰노(338220)가,1
심전도,27
분석해,11
심부전을,8
탐지하는,10
모델에,2
연구,11
결과가,4
세계적인,1
과학,1
저널,1
네이처(Nature)가,2
출간하는,3
학술지,2
리포트(Scientific,1
Reports)'에,1
게재됐다고,4
연구는,6
환자들의,14
알고리즘이,3
심부전의,4
유형,3
박출률,14
심부전(HFrEF)을,2
탐지할,7
있는지,4
확인하기,3
진행됐다.,4
서울대병원,2
이해영,3
교수팀과,4
함께한,2
공동,2
"연구로,",1
서울대병원의,2
급성심부전,4
레지스트리(KorAHF)에,2
등록된,2
유증상,2
활용했다.,2
레지스트리는,2
질병관리본부의,2
지원을,3
받아,2
10개,2
대학병원에서,2
환자를,5
등록해,2
추적,2
관찰하는,2
사업이다.박출률,1
심부전은,5
심장이,3
수축할,3
때마다,3
좌심실에서,3
배출되는,3
혈액의,3
비율을,3
뜻하는,3
심박출률이,3
미만인,3
"뜻하며,",1
5년,6
이내,5
사망할,3
확률이,3
50%에,3
달하는,3
"""연구",1
뷰노의,7
모델은,1
유의미한,3
성능으로,3
"탐지했다""며",1
"""또한",1
생존율에,3
분석에서는,3
분류한,3
환자는,1
그렇지,4
비해,4
생존율이,3
유의미하게,5
"낮았다""고",1
데이터에서,2
유형인,1
효과적으로,4
있음을,6
"의미하며,",1
나아가,2
생존과,3
예후,3
분석에도,3
시사한다고,3
설명했다.뷰노는,2
딥ECG에,1
적용할,4
딥ECG는,3
"심부전증,",2
"심근경색증,",2
부정맥을,4
검출하는,4
소프트웨어형,3
"의료기기로,",1
식품의약품안전처로부터,3
제16호,2
혁신의료기기로,4
지정됐다.이예하,2
실사용,2
데이터(Real-world,2
data)를,2
인공지능이,3
심전도를,5
입증했다는,2
의미가,2
“향후,2
심부전뿐,3
심장,7
질환을,3
가정용,6
의료기기를,7
일상,1
건강관리,5
만성질환,3
조기,6
힘쓰겠다”고,1
요약심부전,1
모델,2
학술지에,1
"게재""박출률",1
탐지…향후,1
"적용""[서울=뉴시스]",1
안호균,1
의료인공지능,4
사이언티픽,1
리포츠(Scientific,1
Reports)에,1
31일,2
심부전(Heart,1
Failure,1
with,1
reduced,1
Ejection,1
"Fraction,",1
HFrEF)을,1
지,1
서울대학교병원,1
연구를,1
진행했다.,1
떨어져,2
온몸으로,1
충분히,2
혈액을,2
공급하지,2
발생하는,3
질환이다.,2
노화뿐,2
"심근경색,",1
"부정맥,",1
"고혈압,",1
협심증,2
질환에,1
의해,2
발생할,2
있기,2
원인,2
파악과,2
치료가,2
중요하다.,1
상태를,1
뜻한다.,1
나타났다고,1
환자들은,1
환자들에,2
낮았다.,2
것,1
뿐만,1
소프트웨어(뷰노메드,1
딥ECG)에,1
의료기기로,1
16호,1
지정됐다.,1
의미를,1
"갖는다""며",1
"""향후",2
소비자들의,1
일상에서의,3
"힘쓰겠다""고",2
예정뷰노는,1
인공지능(AI)에,1
'네이처'가,1
과학기술논문인용색인(SCI)급,2
국제학술지,1
'Scientific,1
Reports'에,1
연구다.,2
사업이다.,1
온,1
몸으로,1
심근경색,1
부정맥,3
고혈압,1
요인에,1
중요하다고,1
있다.연구,1
"결과,",1
인공지능은,1
탐지했다는,1
"환자들은,",1
했다.뷰노는,1
딥ECG'에,1
심부전증,2
심근경색증,2
"아니라,",1
석지헌,1
로벌,1
의료급여,13
수급권자에게,3
딥카스™를,2
무상,3
공급하는,2
지원,8
프로그램(Patient,1
Assistance,2
Program;,1
PAP)을,1
시행한다고,3
25일,5
밝혔다.딥카스,1
예시.(사진=,1
뷰노)뷰노는,1
‘환자,1
헬스케어’를,2
"지향하며,",1
소득,2
수준과,1
관계없이,1
누구나,3
의료기술에,3
접근성을,2
높임과,1
책임을,3
다하기,2
프로그램을,2
기획했다.,1
딥카스™는,1
의료AI,3
의료기술로,2
확정돼,2
발생위험,2
감시,2
행위는,1
입원환자의,2
위험을,4
조기에,2
발견해,2
선제적인,1
조치를,2
의료기술이다.해당,1
의료기술은,1
입원환자라면,2
질환과,1
진료과의,1
구분,2
대상자가,1
그러나,2
법적,1
고시에,1
비급여로,2
환자가,6
100%,6
부담하기,1
수준에,1
접근성이,2
제한될,1
수급권자에,3
대해서는,1
의료기관에,2
무상으로,2
공급하기로,1
결정했다.보건복지부에,1
2020년,2
입원환자,1
수급권자는,5
57만명으로,2
6%[i]에,1
달한다.,1
종별,1
발생되는,1
급여,2
청구액,2
본인부담,1
거의,2
"없지만,",1
청구액의,1
부담해야,6
수급권자의,2
재원일수는,1
500병상,2
이상의,1
종합병원,2
10.4일로,2
의료보험,2
재원일수,1
6.4일에,1
4일이,2
길어[ii],1
경제적,1
느낄,1
있다.이예하,1
“환자,1
프로그램은,3
시도되는,3
사회공헌,3
"활동으로,",1
프로그램이라는,1
“‘환자,1
지향하는,2
비전에,2
의료기술을,3
"체험하고,",1
최선을,3
다하겠다”고,1
시행뷰노메드,1
프로그램(PAP)을,1
사회보장,1
제도의,1
일환으로,1
"서비스(진찰,",1
"검사,",1
치료)를,1
지원하는,1
저소득층,1
대상자다.,1
기획했다는,1
설명이다.뷰노메드,1
‘24시간,1
감시’는,1
선제,1
돕는다.,1
진료과와,1
상관없이,1
비급여라,1
딥카스를,2
공급하고,1
무료로,1
한다는,1
보건복지부에,1
6%다.,1
재원(在院)일수는,1
6.4일보다,1
길다.,1
수급권자라,1
해도,1
청구액은,1
한다.이예하,1
활동”이라며,1
체험하고,1
하겠다”고,1
가동(서울=연합뉴스),1
딥카스'를,1
프로그램(PAP;,1
Patient,1
Program)을,1
병동에,1
입원한,1
전자의무기록(EMR)에,1
징후,1
"감시,",1
예측하는,2
이달,1
1일부터,1
병원에서,1
사용하려면,1
하기,1
문에,1
소득에,1
제한된다고,1
"보고,",1
건강보험,1
중에서,1
본인이,1
없지만,1
비급여의,1
"""환자",1
"활동""이라며",1
"""'환자",1
헬스케어'를,1
체험할,1
"다하겠다""고",2
딥카스™,1
예시(서울=연합뉴스),1
감시하고,1
딥카스™',1
예시.,1
2022.08.25.,1
개인용,3
하티브,2
프로[뷰노,1
조현영,1
'하티브,1
프로'(Hativ,1
Pro)가,1
식품의약품안전처,1
인증을,2
획득했다고,1
3일,2
측정해,1
기록·저장·전송하는,1
작고,2
휴대가,2
간편해,2
간단하게,1
신호를,4
측정할,2
측정값을,1
앱으로,1
추후,1
심장질환,1
탐지가,1
출시하고,1
소프트웨어인,1
딥ECG'(VUNO,1
Med®-DeepECG™)를,1
탑재할,2
브랜드인,2
'하티브'(Hativ)를,1
론칭할,1
"""앞으로",1
건강관리를,2
심혈관,3
질환으로,2
인한,2
사망률을,2
줄이고,2
의료의,1
방향인,1
예방적,2
치료에,2
hyun0@yna.co.kr,1
B2C,2
본격화뷰노는,1
‘하티브,1
프로(Hativ,1
Pro)’에,1
식품의약품안전처에서,1
인증받았다고,1
기업소비자간거래(B2C)로,1
"확장하고,",1
본격화할,1
프로는,1
처음,1
하드웨어,1
"측정하고,",1
기록,1
저장,1
전송한다.,1
언제,1
어디서든,1
측정된,2
연결된,1
앱(응용,1
프로그램)을,1
인증,1
획득을,1
심장질환을,1
출시할,1
식약처로부터,1
딥ECG’를,1
강화한다는,1
이후에는,1
‘하티브(Hativ)’를,1
"출시해,",1
소비자들이,1
일상에서,1
만성질환을,1
진단할,2
“하티브,1
프로에,1
인증으로,1
진입하게,1
“일상에서,1
"통해,",1
노력하겠다”고,1
마이허브와,2
7억원으로,2
31.14%에,2
2025년,1
31일까지다.,1
주식회사,1
딥ECG’에,2
계획뷰노는,1
분야의,1
학술지인,1
‘Frontiers,1
in,1
Cardiovascular,1
Medicine’에,1
밝혔다.24시간,1
홀터,5
검사로,2
결과(데이터)를,1
심방세동을,2
감지하는,1
알고리즘으로,1
잠재된,1
발작성,3
심방세동(PAF)을,1
확인한,1
시험이다.,1
김주연,1
삼성서울병원,1
검사는,1
기록해,1
부정맥의,1
종류와,1
빈도를,1
파악하는,1
검사다.,1
장시간,1
측정하기,1
축적된,1
양이,1
많고,1
방해,1
요소(노이즈)가,1
포함돼,1
높아,1
어려운,2
있다.연구진은,1
구축하고,1
정상,1
동리듬,2
심전도(Normal,1
Sinus,1
Rhythm)를,1
심방세동의,2
숨겨진,1
감지할,1
확인했다.,1
심방세동은,1
심전도가,1
정상적으로,1
유지되던,1
갑자기,1
불규칙한,1
맥박이,1
발생했다가,1
사라지는,1
종류다.,1
증상이,1
없고,1
간헐적으로,1
발생하기,1
진단이,1
경우가,1
많다고,1
했다.연구,1
1년,1
진단받은,1
환자와,1
구분했다는,1
패치형,1
심전계,1
성장에도,1
심방세동이,1
뇌졸중의,1
원인인,1
뇌졸중,1
예방,1
재발,1
방지에,1
것이라고도,1
소프트웨어다.,1
심전계는,1
패치나,1
장치,1
등에도,1
호환할,1
선보이겠다”고,1
