단어,개수
경계가,1
허물어질,1
내놓으려고,1
합니다.”플리토의,1
조선의,1
풍속화가,1
신윤복의,1
미인도,1
속,1
제발(題跋)을,1
해석했다.,1
자료=플리토,1
제공-대표님은,1
기분인가요.“긴장과,1
설렘이,1
공존합니다.,1
갖고,1
만나,1
멋진,1
있을지,1
기대됩니다.한편으로는,1
불안합니다.,1
예전에는,1
업체나,1
경쟁,1
선두,1
주자를,1
따라잡으려면,1
3년은,1
걸릴,1
봤습니다.,1
2~3개월이면,1
후발,1
주자가,1
2016년,1
구글이,1
알파고로,1
떠들썩하게,1
했을,1
방어를,1
잘한,1
살아남았습니다.,1
네이버는,1
클로바를,1
확장했죠.,1
반대로,1
받아들이지,1
못해,1
도산한,1
상당수,1
있었습니다.올해,1
스타트업에서도,1
사례들이,1
보일,1
서비스들도,1
트렌드를,1
외면하면,1
출시되는,1
서비스들에게,1
아침에,1
도태되는,1
벌어질,1
것입니다.”,1
NH투자증권은,1
학습용,2
판매하면서,1
흑자,1
전환할,3
내다봤다.강경근,1
NH투자증권,3
유입시키기,1
금전적,1
보상과,1
더불어,1
학습이라는,1
부가적인,1
인센티브를,1
"제공한다""며",1
"""일일",1
생성량,1
30만개,1
이상이며,1
1억개,1
소개했다.이어,1
"""173개국",1
"지원한다""며",1
"""1000만명",1
"중""이라고",1
아울러,1
"""플랫폼에서",1
생산되는,1
방대한,1
양의,1
저작권은,1
"귀속한다""고",1
강조했다.강,1
"""플랫폼을",2
수집된,1
코퍼스(말뭉치)를,1
집단지성을,1
과정,1
정제한,1
"판매한다""고",1
했다.그는,1
매일,1
언어데이터는,1
"활용한다""며",1
"""효율적인",1
대량,3
노하우를,1
조건의,1
"메타데이터(성별,",1
"연령대,",1
"제공한다""고",1
설명했다.이어,1
"""텍스트,",1
"비디오,",1
SNS,1
추천,1
"확보했다""며",2
"""플랫폼",1
세트를,1
신속하게,1
생산하는,1
유리하며,1
비용으로,1
처리할,1
말했다.강,1
"""마이크로소프트,",1
"오라클,",1
"네이버,",1
"텐센트,",1
바이두,1
IT기업을,1
"""지난해",1
IT기업과,2
"체결했다""고",1
분석했다.그는,1
"""계약금액은",1
18억원으로,1
기업으로부터,1
원문,1
전달받아,1
작업,1
납품하는,1
"방식""이라며",1
"""계약은",1
개선,2
테스트,1
목적의,1
소량,1
주문이기에,1
연내,1
추가적인,1
체결할,1
"예상한다""고",2
기대했다.올해,1
"250억원,",1
10억원을,1
달성할,1
추정했다.,1
요약AI,1
흥행,1
호재,1
힘입어,1
주가,5
60%↑언어,1
주목…글로벌,1
IT기업향,1
확대[서울=뉴시스],1
번역·데이터,1
서비스기업,1
겹호재를,1
맞아,1
가파르게,1
뛰고,1
'챗GPT'의,2
떠오른,1
가운데,4
추정되는,1
소재,1
등에서도,1
사업이,1
특수를,1
누리고,2
학습해,1
한국어,3
취약한,1
"만큼,",6
말뭉치(코퍼스·Corpus),1
판매를,1
영위하는,1
집중될,1
관측이,1
한국거래소에,2
한달,2
새,2
15.76%,1
상승했다.,2
말,3
2만5700원에,1
머물던,1
전날,4
3만원을,1
웃도는,1
뜨거운,1
상승세가,1
이어졌다.,1
저점인,1
1만8300원과,1
비교하면,2
상승률은,1
60%를,1
웃돈다.,1
오후,2
1시께에도,1
10%에,1
달하는,2
상승세를,2
나타내고,1
있다.플리토,1
주가의,1
배경엔,1
수혜,1
기대감과,1
코퍼스(언어,1
데이터),1
자리잡고,1
웹과,1
제공하고,2
각광,1
비영리,1
오픈에이아이(OpenAI)가,1
챗봇이다.,1
마이크로소프트(MS)가,1
오픈AI에,1
달러(약,1
12조3000억원),1
약속했다.,1
구글은,1
대응을,1
창업자에게,1
도움을,1
요청하는,1
일으키면서,1
관련주들의,1
주가에,4
불이,1
붙고,1
반사효과를,1
톡톡히,1
나타났다.,4
수와,1
폭증하고,1
오류가,1
빈번하게,1
"있고,",1
대안으로,1
기술력이,1
모양새다.실제,1
국내보다,1
기업들에게,1
챗봇과,1
기업과의,2
이어가고,1
측의,1
설명이다.플리토는,1
체결하기도,1
했다.,5
상대방은,1
철저한,1
비밀에,1
붙혀진,1
상황이지만,1
업계에서는,2
상대방을,1
추정하고,1
특례,1
1호의,1
주인공이,1
구글과,1
오랜,1
관계가,1
바탕이,1
전해졌다.이정수,1
"""챗GPT의",1
급부상으로,1
멀티턴,1
플리토에도,1
끊이지,1
않고,2
"""전",1
운영과,1
"바탕으로,",1
입지,1
강화와,1
노력에,1
"가하겠다""고",1
뷰노-세브란스,1
심장혈관병원,3
희귀질환,1
탐지,2
"개발""[뷰노",1
금지](서울=연합뉴스),1
조현영,1
뷰노는,24
세브란스,6
심장혈관병원과,4
희귀,3
심장병,3
하나인,2
'트랜스티레틴,1
아밀로이드,2
심근병증(ATTR-CM)',1
환자,3
진단·관리,1
양해각서를,1
협약에,1
딥러닝을,2
심전도,1
ATTR-CM을,1
조기에,6
탐지하는,5
공동연구하고,1
ATTR-CM는,1
혈액,2
내에서,5
자연적으로,2
순환하는,2
단백질인,2
트랜스티레틴이,2
불안정해지며,1
심장이나,2
인체,2
장기에,2
질환을,1
일으키는,1
병이다.,1
이예하,6
뷰노,22
"""심전도",2
질환에,2
단서로서,1
잠재적인,2
제약사,3
의료기관과,1
지속,2
도모할,1
hyun0@yna.co.kr,1
소프트웨어,3
계획왼쪽부터,1
강성민,1
원장과,1
/사진제공=뷰노의료AI(인공지능),1
연구협업을,1
양해각서(MOU)를,1
심전도(ECG),1
트랜스티레틴,1
심근병증(ATTR-CM)을,1
소프트웨어의,1
공동연구,1
착수한다.,1
개발된,1
센터에,1
적용할,1
뷰노에,2
ATTR-CM은,1
운반,1
트랜스티레틴(TTR)이,1
불안정해지면서,1
쌓이는,1
희귀질환이다.,1
심장에,1
축적되면,1
심장근육이,1
뻣뻣해져,1
심부전을,1
일으킨다.,1
적시에,1
받지,1
못할,1
기대여명이,1
2~3년에,1
불과한,1
알려져,1
초기,2
증상이,1
"부종,",1
호흡,1
"곤란,",1
"피로,",1
가슴통증,1
다소,1
일상에서,1
"흔하고,",1
120종,1
유전자,1
돌연변이가,1
보고되는,1
조기,2
발견,1
낮다.,1
강석민,1
원장은,1
"""치료",1
약제가,1
ATTR-CM의,1
진단해,1
시작하는,1
극대화하는,1
측면에서,4
"중요하다""며",1
"""뷰노와의",1
협업이,1
성공률,1
향상에,1
ATTR-CM,2
효과적으로,2
탐지할,1
가치의,1
"마련했다""며",1
단서로,1
의료기관과의,1
도모해,1
인공지능의,1
높여갈,1
"노력하겠다""고",1
화이자,1
의뢰를,1
2021년부터,1
위험도,1
확인을,1
연구를,2
진행해왔다.,1
2.5배,1
수익…상장,1
하락,1
지속한,1
회복세,1
진입,1
판단이사회에,1
‘투자통’,1
길준일,2
녹십자,1
전략기획실,2
상무,1
남아,1
"자문뷰노,",1
오버행,2
해소…거래량,1
증가해,1
매도에도,1
‘거뜬’[이데일리,1
김새미,1
녹십자홀딩스(005250)가,1
뷰노(338220)에,1
투자한,2
지,1
처분하면서,1
이익,1
실현을,1
녹십자홀딩스는,3
대주주,1
지위에서는,1
물러나지만,1
이사회에,2
남으면서,1
관계는,2
지속할,2
방침이다.GC(녹십자홀딩스),1
CI,1
(사진=GC)11일,1
3회에,1
33만2565주의,1
장내,1
매도했다.,1
△16일,1
7만7941주,1
△17일,1
23만4624주,1
△21일,1
2만주의,1
매각한,1
이로써,1
녹십자홀딩스의,1
지분율은,3
6.63%(73만8000주)에서,1
2.29%(30만주)로,1
줄면서,1
대주주의,1
지위를,1
내려놓게,1
됐다.여태까지,1
녹십자홀딩스가,1
처분한,1
뷰노의,11
지분가치는,1
66억원에,1
달한다.,1
남아있는,1
지분가치(57억원)을,1
더하면,1
총,6
124억원이,1
2018년에,1
전략적투자자(SI)로서,1
비상장사였던,1
지분에,1
50억원을,1
고려하면,1
2.5배의,1
거둔,1
셈이다.녹십자홀딩스의,1
매각은,1
회복세에,1
들어섰다고,1
판단한,1
당일,2
최고가,1
3만9350원을,1
10월까지,1
내리막길을,1
걸었다.,1
10월,1
5000원으로,1
최저가를,1
초부터,1
오르기,1
시작해,1
6일에는,1
2만원대까지,1
올랐다.뷰노,1
흐름,1
(사진=네이버증권)이러한,1
상승세에는,1
실적이,1
것이라는,1
기대감이,2
반영됐을,1
매출액이,1
268.1%,4
83억원으로,1
창사,1
이래,1
매출을,3
노력으로,1
영업비용이,1
236억원으로,1
17.8%,1
증가하는,1
그친,1
영업손실은,2
154억원으로,1
13.7%,2
줄었다.,1
뷰노가,5
궤도에,1
진입했다는,1
분석이다.뷰노는,1
8월부터,1
‘뷰노메드,2
딥카스(VUNO,1
Med-DeepCARS)’에,1
비급여,5
처방이,1
실시되면서,1
수익성이,1
기대되는,2
상황이다.,1
뷰노메드,15
딥카스는,2
24시간,1
심정지,5
예측하는,1
의료기기다.,1
의료AI,6
선진입,1
의료기술로,1
확정됐다.,1
올해에는,1
일반인용,1
‘Hativ,1
P30’,1
출시하면서,1
매출이,7
기대된다.녹십자홀딩스는,1
매도했지만,1
뷰노와,2
전망이다.,1
GC녹십자,1
기타비상무이사로,1
남아있기,1
길,1
상무는,1
녹십자홀딩스에서,1
업무를,2
총괄하고,1
"인물로,",1
자문을,1
수행해,1
왔다.녹십자그룹은,1
미래성장동력으로,1
점찍고,1
과감한,1
이어왔다.,1
GC녹십자의료재단은,1
병리,1
연구팀과,1
위암병리,1
‘뷰노메드-패스GC,1
AI(VUNO,1
Med®-PathGC,1
AI™)’를,1
GC녹십자의료재단을,1
공동개발하는,1
투자에,1
성과를,12
도출하고자,1
노력해온,1
것이다.녹십자홀딩스,1
측도,1
매도는,1
포트폴리오,1
조정,1
차원”이라며,1
“뷰노와의,1
사업협력은,1
추진할,2
"예정이며,",1
협력은,1
변함없이,1
말했다.한편,3
매도로,1
오버행(대량,1
매도,1
대기,1
물량),1
부담을,3
덜게,1
내부적으로는,1
17일,2
23만4624주가,1
한꺼번에,1
풀렸음에도,1
전일,1
600원(4.1%),1
마감했다는,1
점을,1
고무적으로,1
있다.뷰노는,1
말까지만,1
해도,1
거래량이,4
10만주를,1
넘기는,1
날이,2
드물,1
정도로,1
적었다.,1
1월,1
이후로는,1
10만주,1
미만으로,1
떨어진,1
없었던,1
확인됐다.,1
이처럼,1
수급이,1
받쳐주기,1
시작했다는,1
분석이다.뷰노,1
“지난달,1
오전에,1
물량이,1
쏟아져나왔을텐데도,1
1시간,1
내로,1
소화하는,1
보면서,1
이제,3
수급,2
흔들리지,1
않는다는,1
있었다”며,1
일로,1
이슈를,2
해소한,1
긍정적인,1
면을,1
있었다는,1
점에서,3
나름의,1
성과가,1
있었다”고,1
자평했다.,1
강세다.,1
업계,3
진입한,2
'뷰노메드,2
딥카스'가,1
개선을,2
이끌고,1
주는,1
보인다.28일,1
9시56분,1
전날보다,3
10.26%,1
1만5800원에,1
82억7400만원을,1
손실,1
153억원을,1
적자폭을,1
줄였다.뷰노는,1
4분기에만,2
76%에,1
63억원을,2
기록하며,3
업계에서,2
단일,2
분기,2
기록하는,1
냈다.,1
동기,1
12억원,1
5배,2
달성했다.뷰노는,1
8월,1
의료기기인,1
딥카스가,1
진입했다.,1
이후로,1
"단국대병원,",1
"경희대병원,",1
조선대병원,1
전국,2
10개,1
의료기관에서,1
활용되고,1
기관을,1
있다.뷰노,1
판독,2
판매와,1
이전도,1
증가에,1
"미쳤다""라며",1
"""의료AI",2
업계의,2
고질적인,1
문제였던,1
창출에,2
리스크를,2
해결하며,1
솔루션의,5
향상과,1
노력을,1
이어갈,3
"것""이라",1
말했다.허혜민,1
키움증권,1
"""가장",1
분야는,1
"생체신호솔루션(DeepCARS)""이라며",1
40여개,1
병원으로,1
확대할,1
예정으로,1
비중을,1
차지할,1
"""종합병원",1
일반병동,1
국내에서만,1
2000억원,1
"존재한다""며",1
"""앞으로",1
중환자실까지,1
확대가,2
"가능하다""고",1
딥카스,1
성장속도에,1
비례해,1
2~3배,1
가능할,1
"기대한다""며",1
"""적자고리를",1
끊어낼,1
수익창출,1
구조를,1
"형성했다""고",1
분석했다.허,1
인증을,6
"엑스레이,",2
CT를,1
촬영할,1
건당,1
"발생한다""며",1
"""사용",1
병원이,1
증가할수록,1
늘어나는,1
"구조""라고",1
"""의료촬영장비",1
탑재(삼성전자,1
등)를,1
장비,2
제조기업향,1
규모,4
말했다.뷰노는,1
삼성전자의,1
프리미엄,1
천장,1
고정형,1
엑스레이,6
촬영,3
‘GC85A’에,1
흉부,1
체스트,4
엑스레이(VUNO,1
Med-Chest,1
X-ray)를,1
기본,1
탑재하는,1
엑스레이는,1
알고리즘,3
최적화를,1
경량화가,1
가능하다는,1
강점을,2
"레이언스,",1
"뷰웍스,",1
LG전자,1
디텍터,1
"업체,",1
삼성전자와,1
소프트웨어와,1
연동해,1
판매하고,1
국내는,1
유럽,17
CE인증과,1
대만,1
식품의약청,1
허가를,1
획득했다.,1
공략할,1
창업자는,1
삼성전자,1
종합기술원에서,1
연구하며,1
잠재성을,1
확인했다.뷰노는,2
다음달,3
1일부터,4
5일까지,4
오스트리아,4
빈에서,4
'2023년,1
영상의학회(ECR,2
참가한다.,1
CE,6
획득한,6
영상의학,9
전시하고,2
현장에서의,3
사례를,3
소개한다.ECR은,1
영상의학과,2
전문의,2
관계자가,4
참여하는,3
의학,2
학회이자,2
세계에서,2
번째로,2
행사다.,2
부스,2
전시를,2
4개,2
선보인다.,2
전시,1
항목에는,1
▲뷰노메드,4
흉부CT,2
AI™,1
딥브레인®,1
엑스레이™,1
본에이지™,1
가,1
포함된다.,1
"CT,",2
MRI,2
의료영상을,3
의료진의,3
진단을,3
돕는,4
의료기기다.이예하,1
"""해외",1
높일,5
최대한,3
잠재,5
고객과,7
대면,3
미팅을,4
진행할,3
"계획""이라며",2
제품의,6
각국,4
획득으로,3
판로,3
확대의,3
기반을,3
다져온,3
구체적인,1
낼,2
최선을,2
"다하겠다""고",2
이정현,1
뷰노(338220)는,1
연결기준,2
영업손이,1
전년대비,2
153억6668만2625원이라고,1
송시했다.,1
"82억7453만575원,",1
20.1%,1
156억1230만783원이다.,1
[매출,1
82.7억원·영업손실,1
153.5억원]의료AI(인공지능),1
기록했다.27일,1
82억7400만원으로,1
증가했다고,1
153억6600만원으로,1
전년(178억1200만원),1
손실폭이,1
축소됐다.,2
이끈,1
딥카스다.,1
여기에다,1
영상판독,1
"판매,",1
기술이전,1
더해지면서,1
늘었다는,1
작년,5
"전분기(19억5000만원),",1
동기(12억원),1
성장이다.,1
매출인,1
"확인된다""며",1
"""딥카스는",1
캐시카우로서,1
해소해주는,1
"기대한다""고",1
일상화에,1
시대,1
가속,1
기대의료AI,1
상장사,1
주가·거래량,1
상승세3월,1
영상의학회,1
동반,1
참석,1
예쩡용인세브란스병원,1
병리과,1
검체를,1
육안,1
검색한,1
자동음성인식(ASR),1
기록하고,2
사진,1
제공=용인세브란스병원[서울경제],1
부상과,1
기업도,2
수요에,1
신제품과,1
박람회·전시회,1
소식,1
때마다,1
오름세를,1
타는,1
분위기다.23일,1
14시,1
12분,1
1만,1
2020원으로,1
19.5%,1
상승해,1
거래량은,1
192만여,1
주로,2
14만,1
7323만,1
주와,1
비교해,1
12배,1
폭증한,1
수치다.같은,1
루닛은,2
4만,1
900원으로,1
10.3%,1
거래량,2
93만,1
18만,1
1232주와,1
치솟았다.,2
딥노이드,1
8.1%,1
9650원에,1
있다.업계에서는,1
관심에,1
몸값이,1
개발사,1
'오픈에이아이(Open,1
AI)’가,1
모델로,1
일상,1
대화부터,1
문서,1
작성에까지,1
이르는,1
계기로,1
AI의,2
일상화가,1
가까워지면서,1
시장도,1
발전이,1
빨라질,1
반영됐다는,1
것이다.이를,1
영상의학회(ECR),1
참석을,1
발표했다.,1
소개할,2
예정이다.루닛은,1
'ECR,2
2023'에서,1
루닛,1
인사이트,2
DBT와,1
유방촬영술,1
영상분석,1
'루닛,1
MMG'에,1
연구초록,1
4편을,1
계획이다.◇Why,1
바이오,2
코너는,1
증시에서,1
연재물입니다.,1
주가나,1
특징을,1
보인,1
제약·바이오,2
주목한,1
이유를,1
"살펴보고,",1
이슈에,1
해설하고,1
전망합니다.,1
의견도,1
충실히,1
반영해,1
중심잡힌,1
투자자와,1
관계자들에게,1
전달합니다.,1
2023',1
참가뷰노메드,1
4종,1
전시뷰노는,1
내달,2
개최되는,1
유럽영상의학회(ECR,1
참가한다고,1
ECR은,2
행사라고,1
온·오프라인으로,1
개최된다.,2
3만명이,2
참여해,2
최신,4
공유하고,3
모색할,2
예정이다.뷰노는,1
인증(CE)을,1
솔루션’을,1
전시한다.,1
사례도,1
예정이다.뷰노의,1
인공지능(AI)을,1
"엑스레이(X-ray),",1
컴퓨터,1
"단층촬영(CT),",1
자기공명영상(MRI),1
의료기기다.또,1
행사에서,1
방안을,2
"논의하고,",1
활발한,1
회의(미팅)를,1
협력(파트너십)을,1
“해외,1
사업성과를,1
계획”이라며,1
“주요,1
가시적인,2
내도록,1
노력할,1
의료AI(인공지능),2
2023)에서,1
선보인다고,1
번째,1
ECR,2
2023은,1
온·오프라인,1
하이브리드로,1
"AI™,",1
"딥브레인®,",1
"엑스레이™,",1
본에이지™다.,1
인공지능을,2
"X-ray,",1
의료기기다.뷰노는,1
버전의,1
방향성을,1
제시할,1
논의하고,1
의료장비,1
관계자,3
파트너십,3
확장을,1
도모한다.이예하,1
2023,1
"""그간",1
[서울경제],1
정부가,1
공공의료에,1
닥터앤서를,2
도입하기로,1
하면서,1
뷰노(338220)가,1
오후1시,1
30분,1
4.03%,1
1만1090원에,1
과학기술정보통신부는,1
공공의료,1
질을,1
높이고,1
지역별,1
의료격차,1
해소를,1
229개,1
공공의료기관을,1
‘AI,1
의료시스템,1
전환,2
사업’에,1
공모를,1
시작한다고,1
밝혔다.과기정통부는,1
공공의료기관은,1
병원과,1
"정신건강,",1
"재활치료,",1
만성질환,3
진료와,1
건강관리,2
업무이기,1
각각의,1
설립목적에,1
솔류션,1
도입이,1
상황이라고,1
‘전국민의,1
일상화’,1
정책의,1
일환으로,2
마련했다.과기정통부는,1
공공의료기관에,1
60억,1
사업은,1
"병원정보시스템,",1
의사의,1
질병·예측·치료를,1
지원하는,2
국산,1
"솔루션,",1
구급차,1
동선,1
안내,1
응급환자,1
이송,1
도입하는,1
트랙1과,1
그외,1
기관별,1
개발과,1
실증을,1
지원받을,1
트랙2로,1
구성된다.뷰노는,1
닥터앤서2.0의,1
자문기업이다.,1
전립선,1
MR,1
분석,1
'PROMISE-I'가,1
식품의약품안전처,1
취득했다.,1
닥터앤서(Dr.,1
Answer),1
식약처의,1
인허가를,1
5번째,1
사례이다.,1
과학기술정보통신부와,1
정보통신산업진흥원(NIPA)이,1
'의료데이터분석,1
지능형,1
SW,1
기술개발',1
사업인,1
닥터앤서,1
개발됐다.,1
[지난해,1
창업자,1
퇴사…이,1
"대표,",4
복귀,1
메자닌,3
콜옵션,5
지정…연말부터,1
행사,1
가능]회사,1
동료,1
3명이,1
체제로의,1
전환에,1
속도를,1
뷰노에선,1
대표로,3
복귀한,1
뒤,1
공동창업자,1
2명이,1
잇따라,1
퇴사했다.,2
지분율이,2
낮아지자,1
최근엔,1
"전환사채(CB),",1
전환우선주(CPS),1
상품을,1
약화,1
방지에도,1
나섰다.,1
CPS,3
매도청구권(콜옵션),1
행사자를,1
지정했다.,1
CPS는,1
일정기간이,1
지나면,1
보통주로,2
권리(전환권)가,1
부여된,1
우선주다.,1
11월,3
한국투자Re-Up,1
II,1
"펀드,",1
한국투자,1
믿음성장,1
"투자조합,",1
머큐리,1
세컨더리,1
투자조합,1
실시한,1
제3자,1
배정,2
증자에,1
조건이다.,1
발행하는,1
CPS의,1
10%(16만9002주)에,1
콜옵션을,1
설정했다.,1
CB를,1
발행하면서,1
발행금액의,1
16.88%에,1
행사자로,2
설정한,1
맥락이다.,1
건의,1
권리를,1
"확보,",1
5개월,2
발행주식,2
수가,1
늘었음에도,1
지배력은,1
비슷한,1
수준으로,1
유지할,1
9월,2
1142만2256주이던,1
발행,1
수(의결권있는,1
총수+보유잠재주식,1
기준)는,1
1326만2653주로,1
늘었다.,1
그럼에도,1
보유비율은,1
16.82%에서,1
16.84%로,1
되레,1
올랐다.,1
"CB,",2
CPS를,1
기간은,1
말부터,1
4년간이다.,1
측에서,1
외부,2
자금을,1
유치한,1
작년부터,2
창업주들이,1
"이탈,",1
경영진,1
지배력이,2
축소된,1
삼성전자종합기술원,1
연구팀에서,1
일하던,1
김현준,1
정규환,1
기술총괄부사장(CTO)이,1
설립한,2
회사다.,1
단독체제로,1
변화는,1
경영에서,1
먼저,1
복귀하고,1
김,3
회사를,2
떠났다.,1
정,2
CTO도,1
제외되면서,1
특수관계자,1
대폭,1
"9.45%,",1
CTO,1
4.95%,1
포함해,1
6월,1
33.56%이던,1
17.16%로,1
축소됐다.(보통주,1
기준),1
안정적인,3
수준이라,1
없다.,1
"19억원,",1
159억원을,1
훨씬,1
구조다.,1
투자금,2
유치가,1
"불가피하나,",1
희석될,1
우려가,1
떠난,1
창업자도,1
축소하고,1
보유하던,1
주식의,1
3분의1을,1
매도해,1
32억원을,1
현금화했다.,1
사정들을,1
감안해,1
뷰노도,1
체제,1
활용에,1
나선,1
"""스타트업으로서",1
기술개발,2
현금흐름,1
창출,1
경영상,1
의사결정이,2
"바,",1
규정이,1
허용하는,1
범위,1
최대주주를,1
"지정했다""며",1
"""외부",1
조달로,1
당사의,1
"경영권,",1
지배력,2
희석,1
저감하고,1
향후에도,1
지배구조,1
체제를,1
구축하기,1
"결정""이라고",1
체제로,1
전환하면서,1
주력,1
사업도,1
생체신호'로,1
바뀌었다.,1
7월,2
신의료기술평가,1
유예를,1
딥카스'를,1
현장에,3
달에는,1
'하티브'를,1
출시했다.,1
관리에,1
필수적인,1
세,1
가지,1
가정용,1
의료기기(심전도,1
측정·혈압계·체온계)와,1
앱으로,1
구성됐다.,1
모델이,10
학습하지,6
스스로,6
탐지함으로써,2
결과의,4
신뢰도를,5
알고리즘에,3
연구,6
논문을,1
권위의,2
학회(AAAI)에서,1
발표한다고,2
밝혔다.AAAI는,1
1979년,2
학회로,1
매년,5
세계적인,1
연구기관과,1
참석해,1
공유하는,2
컨퍼런스를,1
연다.,1
AAAI,1
컨퍼런스에서,1
논문은,1
전세계,1
학자에게,1
토대를,1
37회째를,2
맞은,2
'AAAI,1
2023'은,1
14일까지,1
워싱턴DC에서,2
열린다.AI가,1
신뢰성을,2
수행했다.,1
연구팀은,2
'분포,1
외,6
데이터(out-of-distribution,2
data)'를,1
알고리즘을,1
개발했다.,3
분포,4
데이터란,1
의미한다.안저(fundus),1
영상을,1
학습한,3
의료기기에,1
모달리티(modality)의,1
이미지를,1
넣는,1
이미지로,1
분석한,1
결과값이,1
불확실,1
제공해야,1
한다.,1
영역에서,1
보조나,1
자율주행차,1
신뢰성과,1
안전성이,1
분야에서는,1
범주,1
외의,1
명확한,1
알려주는,1
필요하다.,1
알고리즘인,2
KIRBY를,1
KIRBY는,1
가상의,1
샘플을,1
생성한,1
다음,1
새로,1
샘플,1
구분하며,1
학습하는,1
방식이다.,1
찾아냄으로써,1
불확실성에,1
있음을,1
특허,2
등록을,2
제품에,4
적용함으로써,1
모델의,1
설계와,1
"구축,",1
특허기술을,1
고도화하기,1
연구개발을,1
계획이다.이예하,1
"""연구",1
인공지능에,1
전세계적인,1
논의가,1
활발하게,1
권위,2
학회에서,2
연구개발,2
역량을,2
입증했다는,2
의미가,2
"크다""고",1
"""의료",1
분야에서의,2
활용이,2
태동기를,2
성숙기에,2
진입하고,2
"""더",1
적용하고,2
"이어가겠다""고",1
예정뷰노는,1
심화학습(딥러닝),1
학회인,1
'AAAI(Association,1
for,1
the,1
Advancement,1
of,1
Artificial,1
Intelligence)'에서,1
밝혔다.이,1
연구는,2
AAAI는,1
학회다.,1
콘퍼런스를,1
개최한다.,1
14일(현지시간)까지,1
개최된다.이번,1
수행됐다.,1
연구진은,1
‘분포,1
data)’를,1
‘KIRBY(Key,1
In-distribution,1
feature,1
Replacement,1
BY,1
inpainting)’를,1
포함되지,1
뜻한다.KIRBY를,1
"찾아냄으로써,",1
확인했다고,1
사용자들의,1
크다”며,1
“의료,1
이어가겠다”고,1
알체라(347860)는,2
신화시스템과,1
19억8352만원,1
경비보안시스템,1
구축사업,1
29일,1
계약금액은,1
19.83%다.,1
이날부터,1
2025년,1
10월31일까지다.,1
요약영업실적,1
악화,1
영향…유증도,1
부담,1
줘[서울=뉴시스]신항섭,1
2020년말,1
따상상으로,1
입성해,1
화제가,1
됐던,1
영상인식,6
알체라가,4
올해에만,1
80%,1
가까이,1
폭락한,2
악화와,1
자금난에,1
준,2
영향이다.27일,1
이번주,1
알체라는,16
7140원에,1
장을,2
마쳤다.,1
연초,1
주가였던,1
3만4400원,1
79.24%,1
수준이다.알체라는,1
2020년,3
12월21일,1
입성한,1
공모가인,1
1만원의,1
2배인,1
2만원으로,1
시초가가,1
형성되고,1
거래제한선인,1
30%,1
2만6000원으로,1
마치면서,1
순조로운,1
증시,1
입성기를,1
기록했다.이어,1
다음날인,2
12월22일에도,1
상한가를,2
3만3800원까지,1
"올랐고,",1
9.76%의,1
하락세가,2
나타나기도,2
했으나,1
12월24일,1
한번,1
3만원과,1
4만원대에서,1
거래됐으며,1
중순에는,1
5만3000원까지,1
공모가,1
대비로는,1
5배의,1
가격가지,1
셈이다.,1
고점,1
달성,1
조금씩,1
하락하는,1
모습이,1
"나타났고,",1
기준금리,1
인상,1
기조로,1
IT주들의,1
시작되면서,1
알체라의,7
주가도,1
하락세를,1
이어갔다.여기에,1
자금난도,1
보여진다.,1
8월31일,1
조달을,1
유상증자를,1
실시함과,1
무상증자도,1
진행했다.,1
구주주,1
청약은,1
90.71%를,1
미달이,1
"났고,",1
유증,1
발행가액은,1
할인율,1
20%,1
7600원으로,1
확정돼,1
주가(9670원)보다,1
낮아보이는,1
현상이,1
발행가액,1
확정,1
공시일에,1
개인투자자들을,1
중심으로,1
매도세가,1
했다.실적,1
부진이,1
지속되고,1
20억원을,1
기록했으며,1
51억원,1
"손실,",1
111억원,1
손실을,2
적자,1
규모가,1
확대되고,1
올해는,1
상반기,1
105억원,1
기록,1
중이다．,1
제이디솔루션과,2
업무협약,1
체결최고,1
영상·음향,1
결합해재난·범죄예방,1
임팩트제2의,1
이태원,1
참사를,1
막기,1
기술적,1
요구가,1
높아지는,1
사운드,1
체결해,1
눈길을,1
끈다.양사는,1
체결한,1
제이디솔루션의,1
고명료·고출력·지향성,2
결합한,1
나서기로,1
토대로,1
시티,1
안전,2
기술·사업적,1
협력관계를,1
구축하고,3
연관,1
구상이다.알체라,1
“영상을,1
정확하게,5
감지하는,1
Ai가,1
극소음,1
열악한,1
소통할,1
만나게,1
“상호,1
시너지를,1
강화,1
강조했다.예컨대,1
CCTV를,1
대도시에,1
예측·감지할,1
기대된다.,1
지향성,1
적용된,2
스피커로,1
안내와,1
경보,1
방송을,1
송출해,1
신속히,1
대처할,1
있다.비단,1
화재,1
범죄,1
시에도,1
파악해,1
유관기관에,1
전파하는,1
대피를,1
안내하는,1
신속한,1
시스템을,1
있다.황영규,3
알체라,9
“전,1
대도시들이,1
시티로,1
변화하기,1
노력,1
안전하고,3
편안한,1
일상에,1
한걸음,1
다가갈,1
밝혔다.이재철,1
무상증자,2
권리락,3
효과에,1
강세다.9일,1
마켓포인트에,1
9시9분,1
전거래일,1
20.54%,1
1만1150원을,1
있다.알체라가,1
장,1
초반부터,1
급등하는,1
효과,1
영향이,1
보통주,1
0.2주를,1
배정하는,1
무상증자에,2
9250원이다.,2
유준하,1
알체라(347860)에,2
요약일반공모,1
청약서,1
1억1000만여,1
주,1
초과,2
청약,1
"달성""성공적인",1
