단어,개수
17.05%,1
2만7800원에,1
측에,1
4가지,2
활력,1
입원,1
환자에,1
상시,3
감시가,2
선제적인,1
대응을,3
돕는다.현재,1
지난달에는,2
마쳤다.,1
[특징주]임종철,1
디자인기자,1
/사진=임종철,1
디자인기자의료AI(인공지능),1
업체인,1
받았다는,1
9시8분,1
거래일보다,2
2450원(10.32%),1
2만6200원에,1
있다.뷰노는,1
AI기반,1
되며,2
확증,3
임상시험,3
결과,2
"연령,",2
"성별,",2
진료과,2
제한사항,2
유효성을,2
입증했다.이예하,1
생체신호,2
제품으로서,2
혁신성과,2
다시,2
한번,2
"입증했다""며",2
"""국내에서도",2
승인과,2
상승도,2
"끌어내겠다""고",2
운영화면.,1
딥카스™(VUNO,1
Med®-DeepCARS™)가,1
입원환자에,1
선제,1
'똑똑한',1
기기다.,1
바,3
진출에,1
"있으며,",3
마쳤다.이예하,1
대학병원,1
활용되고,4
"지정됐으며,",1
받았다.,4
[미래에셋증권,1
엠클럽,1
"집계]포스코홀딩스,",1
삼성SDI,1
상위권순매도,1
1위는,4
에코프로[서울경제],1
미래에셋증권에서,1
거래하는,1
고수익,1
투자자들이,1
많이,3
순매수한,1
종목은,2
뷰노(338220)로,1
"포스코홀딩스(PSOCO홀딩스),",1
"삼성SDI(006400),",1
"인탑스(049070),",1
"에코프로비엠(247540),",1
엔씨소프트(036570),1
순위에,1
이름을,2
올렸다.이날,1
미래에셋엠클럽에,1
미래에셋증권,1
1개월,1
투자수익률,1
상위,2
1%에,1
해당하는,2
‘주식,1
초고수’들이,1
11시까지,1
사들인,1
뷰노로,1
집계됐다.의료,1
기대에,1
매수세가,1
몰린,2
계획이다.이날,1
11시,1
10.74%(2500원),1
2만,1
6300원에,1
거래가가,1
형성됐다.순매수,1
2위인,1
포스코홀딩스는,1
포스코그룹의,1
지주사로,1
2차전지,1
확장하고,1
현대차(005380)증권은,1
보고서에서,1
철강,1
시황,1
"개선,",2
리튬,1
포스코홀딩스의,1
우상향,2
흐름을,2
보일,2
박현욱,1
현대차증권,1
연구원은,8
“포스코홀딩스는,1
리튬생산,1
능력을,2
10만,1
톤(t)에서,1
30만,1
t으로,1
목표”라며,1
“리튬,1
부문의,1
가치가,1
가치에,1
추가로,1
여지가,1
있기,2
포스코홀딩스,1
중기적으로,1
분석했다.순매수,1
3위는,1
삼성SDI다.,1
삼성SDI는,2
0.54%(5000원),1
내린,1
73만,1
원에,1
거래되며,1
보합세를,1
지난달,3
12일(66만,1
5000원)부터,1
오름세를,1
보인,1
차익,1
실현,1
매물과,1
상승을,1
기대한,1
매수,1
물량이,1
해석된다.,1
2027년까지,2
리튬이온,1
배터리보다,1
용량이,1
크고,1
안전한,1
전고체,2
배터리,1
양산,1
체제를,1
계획인데,1
업계에서는,1
삼성SDI가,1
현대차에,1
배터리를,1
납품할,1
관측이,1
나오고,1
순매도,3
에코프로(086520)다.,1
"코스모신소재(005070),",1
"포스코인터내셔널,",1
피엔티(137400),1
상위권에,1
올렸다.,1
순매수,1
포스코홀딩스였다.,1
"기아(000270),",1
"엔씨소프트,",1
LG전자(066570),1
뒤를,1
이었다.,1
"루닛(328130)이었으며,",1
"에코프로,",1
"자화전자(033240),",1
포스코퓨처엠(003670),1
순으로,2
매도가,1
많았다.미래에셋증권은,1
중에서,1
1개월간,1
수익률,1
1%,1
투자자들의,1
매매,1
종목을,1
집계해,1
실시간·전일·최근,1
모바일트레이딩시스템(MTS)상에서,1
공개하고,1
통계,1
데이터는,2
미래에셋증권의,1
의견과,1
무관한,1
정보,1
"안내이며,",1
각각의,1
투자자,1
개인에게,1
맞는,1
또는,3
수익,1
달성을,1
보장하지,1
테마주,1
관련종목은,1
이상급등락,1
있으므로,1
유의해야,1
뷰노와,3
위뉴가,1
만성질환자를,2
공동,2
개발하고,2
'하티브케어'에,2
사진은,1
모습./사진=뷰노의료,1
위뉴와,1
환자,4
중심의,1
산업,8
발전을,3
7일,1
"개발하고,",1
만성질환,4
관리용,1
앱인,1
예정이다.하티브케어는,1
1월,3
런칭한,1
하티브(Hativ)에,1
속한,1
앱으로,1
심전도,1
측정,1
포함해,1
"혈당,",1
체중,1
만성질환자들이,1
관리해야,1
생체,1
기록하고,1
커뮤니티,1
질환에,1
고민이나,1
생활,3
습관,1
노하우,2
나눌,1
하티브케어,2
건강관리,1
플랫폼으로,1
확장해,1
궁극적으로,1
슈퍼,1
앱(Super,1
App)으로의,1
도모한다는,1
협업으로,1
사용자들의,1
일상에서,3
건강을,1
"됐다""며",1
순차적으로,1
개인과,1
병원을,2
연결하는,1
미래,2
플랫폼의,1
중심이,1
될,3
계속,1
황보율,1
위뉴,1
"""만성질환은",1
일상생활에서의,1
관리가,1
중요한,1
재미있는,1
"노력하겠다""라고",1
식약처,1
주최,1
'16회,1
의료기기의,6
날'국내,1
공로,2
인정[서울경제],1
이예하(오른쪽),1
서울,2
중구,1
웨스틴조선호텔에서,1
열린,1
제16회,1
날,1
기념식에,1
오유경,1
식품의약품안전처장으로부터,1
국무총리,4
표창을,4
기념촬영을,1
사진,1
제공=뷰노의료인공지능(AI),1
‘제16회,3
날’,3
행사에서,3
수상했다고,2
날은,2
식품의약품안전처가,2
주최하는,2
"행사로,",2
의료기기법,2
제정·공포일을,2
기념하여,1
매년,2
산업의,4
발전과,2
기여한,2
종사자에게,2
포상을,2
수여한다.,1
창업자이자,2
최고경영자(CEO)로서,2
1호,2
"상용화,",2
"지정,",2
급여,2
인정,2
이끌어,1
낸,1
공로를,2
수상자로,1
연구개발본부장을,2
의료영상과,2
"생체신호,",2
심전도를,2
아우르는,2
연구개발을,3
지속해,1
의료AI와,2
헬스,3
기여했다는,2
평가를,4
궁극적인,2
목표는,2
개인의,5
건강한,2
일상,3
유지에,2
헬스케어를,2
실현하는,2
것”이라며,4
“국내,1
확산과,1
"지속하며,",1
산업과,2
생태계의,2
다하겠다”고,2
의료AI·디지털,1
발전,1
기여,1
인정작년,1
딥카스’,1
의료기술,1
선정[이데일리,2
밝혔다.이예하,1
대표(오른쪽)은,1
수상했다.,1
(사진=뷰노)의료기기의,1
기념해,1
수여한다.이,1
이끌어낸,1
인정받았다.,2
도맡아,1
받았다.뷰노는,1
선정돼,1
진입했다.,1
1월에는,1
‘하티브’를,1
론칭해,1
소비자들이,1
가정에서도,1
간편하게,1
건강관리를,1
구축했다.,1
제품군의,1
진출도,2
의료인공지능,2
“뷰노는,1
업체는,2
2곳뿐세계,1
두드리는,1
K-의료AI‘해외,1
진출=매출,2
퀀텀점프’로만,1
순,1
없어이,1
2023년04월26일,2
09시15분에,1
의료인공지능(AI),1
업체들이,2
뚫고,1
국내외로,1
뻗어나가고,1
국내에선,1
뷰노(338220)와,1
에이아이트릭스가,2
"진입,",1
본격적인,1
창출이,1
이뤄지기,1
해외에서는,1
루닛(328130)이,1
획득한,3
후발주자들도,1
밟고,3
국내보다,1
훨씬,2
수익성이,2
개선될,2
기대된다.25일,1
산업은,1
비해,1
엄격한,1
규제의,1
산업이다.,1
의료AI산업은,1
선점하고,2
나면,2
장벽으로,1
후발주자들이,1
진입하기,1
만만치,1
않은,1
산업으로,1
손꼽힌다.국내,1
2곳뿐국내에서,1
이유도,1
장벽이,1
작용하기,1
때문이다.,2
Med-DeepCARS)’와,1
에이아이트릭스의,2
‘바이탈케어(AITRICS-VC)’뿐이다.,1
"확정되며,",1
같은해,3
8월부터,1
처방이,1
실시됐다.,1
바이탈케어도,1
1월부터,1
한국보건의료연구원(NECA)로부터,1
신의료기술,1
평가,1
유예,1
확정됐다.,1
보건복지부가,1
공포한,1
신의료기술평가에,1
규칙에,1
현장에서,4
비급여로,1
사용되며,1
근거를,1
쌓을,1
됐다.‘뷰노메드,1
딥카스’(좌)와,1
‘바이탈케어’(우)의,1
운영화면,1
예시,1
(사진=각사)지난해,1
말,1
소프트웨어는,2
140여,1
개에,1
이른다.,1
2개뿐이라는,1
것은,4
보험급여,1
체계의,1
진입,1
통과하기가,1
어렵다는,1
방증한다.높은,1
장벽은,1
일단,3
진입에,2
성공할,1
지배력을,1
유리하다는,1
이점으로도,1
작용한다.,1
도입하고,2
교체할,2
현저히,1
적어진다는,1
분석이다.,1
이른바,1
고객을,1
묶어두는,1
락인(Lock-in),1
것이다.업계,1
“환자,1
민감한,1
정보이기,1
먼저,1
득한,1
업체가,1
있다면,1
추가적으로,1
업체들의,3
도입하려고,1
하지,1
않는,2
경향이,1
“이미,1
사용하는,1
상태라면,1
타,2
압도적으로,1
우월하지,1
교체,1
시도를,2
가능성은,1
낮다”고,1
“규제를,1
제조사에게,1
규제는,1
오히려,1
제도적,1
보호이자,1
기회일,1
귀띔했다.현재,1
10개,1
연내,2
40여,1
병원으로,1
도입을,4
바이탈케어는,1
상급·종합병원,1
에이아이트릭스는,3
바이탈케어,1
대학,1
위주로,1
15~20곳으로,1
계획이다.특히,1
장악하고,1
최근에는,2
고객사인,1
삼성전자와,1
체결한,4
체스트,1
엑스레이’,1
공급계약,1
2건의,1
대상을,1
확대하기로,1
판매처로는,1
"한국화이자제약(16%),",1
"뷰웍스(12%),",1
지멘스헬시니어스(10%),1
80%,1
이상을,1
차지해왔다.,1
18억원에서,1
77억원으로,1
급등했는데,1
이러한,1
기조는,1
올해에도,1
이어질,1
높다.세계,1
정조준하는,1
K-의료AI국내,1
의료AI업체들은,1
정조준하며,1
매출의,1
퀀텀점프를,1
2018년,2
32.1%로,1
단일,1
규모일,1
뿐,1
성장률,1
성장이,1
루닛은,3
‘루닛인사이트’,1
제품군에,2
"획득했으며,",1
있다.[그래픽=이데일리,1
문승용,2
기자]루닛은,1
일찌감치,1
파트너사들을,1
구한,1
업체다.,1
받기도,1
전에,1
지이헬스케어(GE,1
"Healthcare),",1
"필립스(Philips),",1
후지필름(Fujifilm),1
우량한,1
확보해,1
눈길을,1
끌었다.,1
이외에도,2
"홀로직(Hologic),",1
가던트헬스(Guardant,1
Health),1
안정적,1
유통망을,1
파트너사들은,1
로컬,1
유통,1
160개국,1
이상에서,1
루닛인사이트,3
영업활동을,1
펼치고,1
있다.루닛은,1
11월,2
제품군,2
응급질환,1
자동분류,1
솔루션(Lunit,3
INSIGHT,4
CXR,2
Triage)과,1
유방암,1
진단보조,2
INSIGHTMMG)에,1
8월에는,1
후지필름을,1
식약청(PMDA)에선,1
INSIGHTCXR,1
MCA)의,1
허가도,1
이외에,2
3개(Lunit,1
"CXR,",1
Lunit,2
"MCA,",1
MMG)와,1
루닛스코프,1
PD-L1,1
TPS는,1
취득한,1
상태다.뷰노는,1
소니,1
자회사인,1
M3사와,1
공급계약을,4
렁CT,1
AI(VUNO,2
Med-LungCT,1
AI)’를,1
납품하고,1
톱3(Top3),1
의료영상,4
처리장비(PACS),1
제조사,1
하나인,1
PSP와,1
연동된다는,1
대만,1
CHC와도,1
판권,1
진단솔루션,1
5개,1
상태다.,1
사우디아라비아나,1
지역의,1
인허가도,1
다양하게,1
획득하면서,1
넓히고,1
있다.뷰노가,1
본격화가,1
시작된,1
시점은,1
설립하면서부터다.,1
전환사채를,1
3가지,3
밟는,1
‘딥브레인’은,1
AI’는,1
획득을,1
있다.에이아이트릭스도,1
진출과,1
바이탈케어의,1
신청해,1
심사를,1
중이다.‘해외,1
퀀텀점프’로,1
보긴,1
이유다만,1
퀀텀점프로,1
직결시켜보는,1
섣부른,1
기대일,1
지적도,1
각국마다,1
환경이,1
상이하기,1
공략할,1
국가마다,1
적절한,1
전략을,3
준비하는,1
소모될,1
것이다.,5
시판,1
획득하더라도,1
보험,1
적용받기까지는,1
험난한,1
과정이,1
뒤따를,1
점도,2
문제다.,1
김치원,1
카카오벤처스,1
상무는,2
“각국마다,1
적응하고,1
보험사들과,1
협상해야,1
하는데,1
대응하기에,1
작다는,1
어려움이,1
지적했다.의료AI,1
솔루션이,7
타깃하는,1
틈새시장(니치마켓)에,1
가깝기,1
성장에,1
한계가,1
수도,1
김,1
“헬스케어,1
기본적으로,2
다품종,1
소량,1
생산,1
시장이기,1
전체의,2
현혹되면,1
안된다”며,1
수많은,1
니치의,1
총합이기,1
전체에서,1
차지하는,1
극히,1
일부일,1
조언했다.,1
"디지털화,",1
거스를,3
"대세의료AI,",1
유사…“고수익,2
기대”국내,1
‘만성,2
적자’,2
벗어날,2
시점은이,1
의료와,1
인공지능(AI)이,1
결합하면서,1
의료시스템이,1
진화하고,1
의료의,1
디지털화는,1
각종,1
규제와,1
기술적,1
한계로,1
아직,3
걸음마,1
단계에,1
머무르고,1
"있지만,",1
무한한,1
예고하고,1
분야다.,1
개화,1
단계인,1
고수익이,2
속속,1
탄생하고,1
주목된다.,1
산업별,1
디지털화의,1
단계,1
(자료=삼일PwC경영연구원)의료와,1
의료AI는,2
진단의,1
정확도를,8
서비스의,3
질을,2
향상시키는,1
기존에,1
알기,1
어려웠던,1
예를,2
들면,1
인간의,1
시각적,1
보완해,1
보조(루닛(328130))하거나,1
생체신호를,1
심정지를,1
예측해,1
선제적,1
조치를,1
취할,1
"돕기도(뷰노(338220),",1
에이아이트릭스),1
한다.의료AI는,1
대세의료AI는,1
‘의료의,1
디지털화’라는,1
패러다임,1
전환기에,1
맞물리면서,1
대세가,1
되어가고,1
리서치업체,1
마켓앤마켓(Markets,1
and,1
Markets)에,1
21억,1
2조4000억원),1
50.2%,1
성장해,1
362억,1
40조원),1
전망된다.글로벌,1
(자료=루닛)기존에는,1
의료AI가,1
의료진을,1
대체할,1
우려해,1
거부감이,1
점차,1
의료AI의,1
인정하는,1
분위기다.,1
Med-DeepCARS)’를,1
병원의,1
덕분에,1
높일,6
있었다고,1
인력이,1
시스템에서,1
기술이라는,1
평가다.연세대,1
의과대학,3
교수로,1
재직,1
김광준,1
에이아이트릭스,1
“지금,1
내비게이션이,1
운전자들의,1
필수,1
장비가,1
됐듯이,1
의료AI도,1
필수적인,1
요소가,1
“앞으로는,1
제대로,2
아는,1
의사와,1
아닌,1
의사로,1
나뉠,1
현상에서,1
필요하면서,1
모두에게,1
도움이,1
되는,2
선택받을,1
"내다봤다.의료AI,",1
기대”아직까진,1
돈을,1
버는,1
의료AI업체는,1
현실이다.,1
그럼에도,1
안팎에선,1
의료AI업체의,1
궤도에,1
오르면,1
예상하고,1
의료AI사업의,1
특성상,3
단계에선,1
"들지만,",1
본격화되면,2
거의,1
들지,1
않기,1
현지에서,1
의료기관에,1
도입되면,1
"엑스레이(X-Ray),",1
CT를,1
촬영할,1
때마다,1
건당,1
발생하게,1
된다.의료AI사업이,1
사업과,1
속성을,2
안착하면,1
보장될,1
전망도,1
나온다.,1
경제,2
"산업으로,",1
선도업체의,2
지배력이,2
강하고,2
영업이익률이,2
있다.이달미,1
한국IR협의회,1
기업리서치센터,1
“의료AI,1
“소프트웨어,2
분석했다.,2
사업은,3
시장점유율을,1
경제를,1
이루면,1
품질과,1
가격,1
확보할,1
덧붙였다.실제로,1
영업이익률은,1
동안,1
20%를,1
상회해왔다.,1
연구원의,1
말대로라면,1
의료AI업체들도,1
선점한다면,1
점유율을,1
유지하면서,1
큰,5
폭의,1
영업이익률을,1
형성할,1
의료AI업체들이,1
적자의,1
늪을,1
벗어나지,1
못하는,1
상업화,1
단계이기,1
때문으로,1
진단할,2
셈이다.따라서,1
만성,1
적자,6
문제는,1
해결될,1
국내의,1
의료AI업체인,1
루닛과,1
손익,2
살펴보면,1
매출액보다,1
판매관리비가,1
커,1
영업손실이,3
폭으로,1
발생하고,1
상황이다.루닛(좌)과,1
뷰노(우)의,1
4년간,1
추이,1
(그래픽=이데일리,1
기자)루닛의,1
연결재무제표,1
116억원→2020년,1
210억원→2021년,1
457억원→2022년,1
507억원으로,1
폭이,1
뷰노도,2
60억원→97억원→178억원→154억원을,1
양사가,1
부진한,1
상태에서,1
판관비에,1
투자한,1
탓이다.,1
118억원→2020년,1
224억원→2021년,1
523억원→2022년,1
"645억원,",1
62억원→110억원→201억원→236억원,1
판관비가,1
늘었다.국내,1
시점은이러한,1
판관비는,1
대부분,2
인건비와,2
연구개발비로,1
쓰이고,1
소프트웨어를,1
개발·판매하는,1
연구개발비가,1
반면,1
제조,1
원가의,1
부담은,1
미미하기,1
증가에,2
비용의,1
증가도,1
낮은,1
수준이다.,2
고정비가,1
손익분기점을,1
넘어서는,1
순간,1
흑자,1
이익율이,1
높아질,1
보인다.루닛의,1
손익분기점(BEP)에,1
도달할,2
예상된다.,1
“루닛의,1
매출액,4
700억원이,1
2025년에,1
BEP에,1
말했다.루닛은,1
확대로,1
연매출,1
139억원을,1
암,1
‘루닛,1
인사이트’,1
비하면,1
셈이다.,1
루닛,1
인사이트,1
의료기관은,1
2000곳을,1
"돌파했으며,",1
의료기관이,1
1680곳으로,1
84%를,1
차지하고,1
있다.국내에서,1
곧,1
고리를,1
끊어낼,1
진입하면서,1
내기,1
4분기에만,1
63억원의,1
내면서,1
분기,1
허혜민,1
키움증권,1
2~3배,1
'의료영상에서,2
병변의,12
시각화를,3
보조하는,3
장치'에,2
특허의료진,1
편의성·효율성,1
제고가,1
핵심…현지,1
예정뷰노메드,1
흉부CT,1
AI™,1
/자료=뷰노뷰노는,1
등록이,1
결정됐다고,2
밝혔다.이번,1
특허등록,1
결정을,3
"X-ray,",1
"CT,",2
의료영상을,2
분석할,2
표시한,4
쉽게,4
수정하는,2
방법에,2
개발됐다.임상,2
현장에서는,2
의료영상에,2
대해서도,2
의료진에,2
판단할,2
기존에는,2
병변,3
수정이,2
필요할,2
마우스,4
포인터를,2
색칠해,2
추가하거나,2
지워야,2
무엇보다,1
MRI와,1
3차원,2
의료영상은,2
수정하려면,2
장의,2
절편(slice)을,2
수정해야,2
불편이,2
있었다.뷰노의,1
"적용되면,",1
영역,1
수정,1
입력된,2
병변을,2
개의,2
선택지를,2
예시로,2
보여줘,1
판단에,2
도움을,2
클릭,2
기본적인,2
입력을,2
수정할,2
기대된다.뷰노는,2
준비하고,2
"AI',",1
딥브레인',1
하버드,2
매사추세츠,2
종합병원(MGH)과,2
계약에,2
연구개발,4
역량이,2
집약된,2
"것으로,",2
"기대된다""며",1
"""현재",1
의료기관의,2
데이터와,2
엄격하고,2
체계적인,2
검증을,2
성공적,1
"다하겠다""고",1
높이는,2
기술美,1
적용뷰노는,1
‘의료영상에서,1
장치’에,1
특허가,1
엑스레이(X-ray),1
컴퓨터단층촬영(CT),1
자기공명영상(MRI),1
CT나,1
있었다는,1
측의,1
설명이다.뷰노의,1
적용되면,1
수정하고자,1
"보여줘,",1
Med-Lung,1
AI)’와,1
딥브레인(VUNO,1
Med-Deep,1
Brain)’,1
기대된다”며,1
“현재,1
"만큼,",1
앞으로,2
진입이,1
이뤄질,1
노력하겠다”고,1
◇KT서브마린=LIG넥스원과,1
166억원,1
원거리,1
탐지용,1
음향센서,1
수중설치,1
공급계약.◇알체라=18억원,1
안면인식,8
납품계약.◇셀바스헬스케어=미국,1
심장,1
초음파,1
2.7%를,1
13억원에,1
인수.◇대신정보통신=보통주,1
1주당,1
20원,1
현금배당.◇에이치비테크놀러지=112억원,1
디스플레이,1
검사장비,1
공급.,1
알체라(347860)는,2
주식회사,1
소트시스템과,1
18억,1
인천공항,4
스마트패스,4
2차사업,4
납품,1
기술지원,1
16.55%에,1
9일부터,1
24일까지다.,2
기자]영상인식,2
알체라(347860)(대표,1
황영규)가,1
12일자로,1
아래와,1
인사를,1
단행하고,1
발령을,1
냈다.△재무담당,1
VP(Vice,1
president)이준모,1
21억7000만원,1
부속시스템,3
맺었다고,1
9일,3
매출액의,2
19.57%에,3
계약기간은,2
4월24일까지다.,2
[헤럴드경제=증권부],1
알체라는,20
시큐런스와,2
공시했다.계약금액은,2
21억7000만원으로,1
2022년,2
규모이다.계약기간은,1
신항섭,1
22억원,1
해당되며,1
신한투자증권은,1
알체라에,1
사업부의,2
고른,1
성장으로,1
영업적자를,1
축소할,1
것이라고,3
투자의견과,1
목표주가는,1
따로,1
제시하지,2
않았다.2016년,1
설립된,1
영상인식,10
사업부는,2
▲얼굴을,1
인식하는,1
"안면인식,",1
▲산불·화재를,1
감지하는,3
이상상황,6
"감지,",1
▲AI,1
적용에,2
DB(데이터베이스)를,1
3가지로,1
나뉜다.,2
방식은,1
온프레미스(On-premise),1
형태인,2
SDK(소프트웨어,1
도구)와,1
SaaS(서비스형,1
소프트웨어),1
API(애플리케이션,1
프로그래밍,1
인터페이스)로,1
이병화,1
신한투자증권,1
"""안면인식사업의",1
고객은,2
신원인증이,1
금융기관부터,1
근태를,1
관리하는,3
사업체,1
"다양하다""면서",1
"""이상상황감지",1
해외향,1
B2G(기업과,1
정부간,1
거래),2
형태이며,1
B2B(기업간,1
형태의,1
고객들로,1
"구성된다""고",1
설명했다.알체라의,1
4개년,2
연구개발비,2
34%,1
국립,1
기술연구소,1
주관,1
1위를,1
기록했으며,1
유수,1
"기업체,",1
정부기관,1
체결해,1
레퍼런스를,1
쌓았다.이,1
"""올해",2
매출액은,2
"263억원,",1
영업적자는,1
전년,1
축소를,1
"예상한다""며",1
"""안면인식",1
순연된,1
인식될,1
전망으로,1
감지,7
산불이,1
집중되는,1
계약이,1
말했다.그러면서,1
"""데이터",1
사업부,1
또한,1
수요,2
증가와,1
꾸준한,3
"전망한다""며",1
"""발행주식총수의",1
29.5%가,1
12월20일자로,1
보호예수지정에서,1
해제되지만,1
"최대주주,",1
"대표이사,",1
등기임원의,1
지분으로,1
주가에,3
미치는,1
영향은,1
크지,1
않을,2
기자]지난해,1
"11월,",1
금융감독원이,1
‘국내은행,1
내부통제,2
혁신방안’의,1
일환으로,1
생체인증,3
"의무화하자,",1
알체라의,11
얼굴인식,10
주목받고,1
있다.은행들이,1
금감원,1
지침에,1
구체적인,1
"수립하면서,",1
수단,1
정확성과,1
것이다.알체라의,1
비대면,3
신원확인,1
솔루션은,1
"토스뱅크,",1
현대해상,1
제공됐다.,1
셀프카메라를,1
"로그인,",2
계좌,1
개설,1
서비스에,1
1원,1
계좌인증이나,1
상담원과의,1
전화,1
진행해야,1
했던,1
얼굴인증으로,1
대체하며,1
제약을,1
해소하고,1
신속성과,1
정확성은,1
시스템을,1
구축했다.알체라는,1
기업이다.,1
카메라,1
외,1
별도의,1
인증,3
장치가,1
필요하지,1
등록으로,1
지속적,1
활용이,1
가능하여,1
용이하다.,1
수단인,1
"지문,",1
홍채,1
비교하여,1
고성능의,1
구현이,1
가능하고,1
비용도,1
저렴하다.알체라의,1
15년,1
노화에,1
외모,1
"변화,",1
"화장,",1
안경,1
마스크,2
착용과,1
여부를,1
판별할,1
위변조,1
방지,1
"기술,",1
안티스푸핑(Anti-Spoofing)을,1
사본,1
이미지,1
"동영상,",1
3D,1
방법의,1
부정,1
방어한다.회사,1
“자사의,1
ID와,1
PW의,1
뛰어넘는,1
고도화된,2
자랑하며,1
PC,1
"열람,",1
비공개,1
화상회의,1
입장,1
절차에,1
적용이,1
가능하다”고,1
말했다.황영규,1
알체라,13
“알체라는,2
테스트(NIST)를,1
세계적인,2
입증했으며,1
내부통제는,1
솔루션으로,2
사고를,1
방지하고,1
이끌,1
자회사,1
스노우가,1
최대주주(14.7%)로,1
알체라가,7
번,1
적자를,2
마주했다.,1
‘매출액,1
구조,1
변동’,1
공시에,1
영업손실은,1
168억원이다.,1
전년(영업손실,1
111억원),1
커졌다.,1
법인세,4
차감,4
손실도,1
133억원에,1
달한다.,1
매출(110억원)보다,1
상황이다.회사,1
요인을,1
인력,1
인건비,1
"확대,",1
때문이라고,1
두고,1
주주들의,2
반발이,1
상당하다.,1
영업을,1
자금,1
조달도,1
안,1
맞냐는,1
비판이다.더군다나,1
계획된,1
적자가,1
아니라는,1
우려를,1
키우고,1
밟으면서,1
"흑자전환,",1
흑자폭,1
예상했다.,1
당시,1
배포된,1
투자설명서,1
‘향후,1
추정,1
요약,1
손익계산서’에서,1
영업이익,2
"24억원,",1
87억원을,1
영업이익은,1
173억원에,1
달할,1
내다봤다.하지만,1
지금까지,1
단,1
번도,1
흑자를,1
내지,1
못한,1
상태다.문제는,1
버틸,1
없다는,1
기업으로,1
특례,1
상장했다.,2
지금까지는,1
완화된,1
퇴출,1
요건을,1
적용받았다.일반적으로,1
상장사는,1
1년간,1
매출액(별도,1
재무제표,1
기준)이,1
30억원,1
미만이거나,1
계속손실(해당,1
손실이,1
자기자본의,1
초과)이,1
2회,1
이상이면,1
관리종목으로,1
지정된다.하지만,1
기업은,3
요건은,2
"5년간,",1
계속손실,2
유예된다.,1
요건,1
대상이,1
두고만,1
상황이다.알체라의,1
‘안면인식’과,1
학습,1
제작’,1
증권가에서는,1
가시적,1
있다.한유건,1
리포트에서,1
“올해,1
증가뿐,1
통제로,1
수익성도,1
회복,1
국면을,1
맞이할,1
판단된다”고,1
그러면서도,1
“전방,1
지연,1
등은,1
리스크”라고,1
의견은,1
않았다.,1
강세다.,2
육성을,2
아끼지,2
보인다.23일,1
12시11분,1
전날보다,1
17.48%,1
1만3980원에,1
있다.이종호,1
과학기술정보통신부(과기정통부),1
장관은,2
중앙우체국에서,1
학계,1
전문가와,1
'챗GPT',1
동향과,1
방향에,1
"""챗GPT는",1
일상으로,1
스며드는,1
신호탄이,1
"것""이며",2
"""우리",1
극대화하여,1
선도할,1
"않겠다""고",1
말했다.앞서,1
조상명,1
안전정책실장을,1
행정안전부,1
17일,1
판교에,1
본사를,1
방문했다.,1
행안부와,1
관계자들은,1
재난,1
예방,1
안전,3
의견을,1
나눴다.,1
과학적,2
재난관리,2
정책적,1
지원,2
필요성에,1
공감대를,1
형성했다고,1
전했다.2016년,1
6월,1
코스닥에,1
카메라는,1
3억1200만대가,1
넘는다.,1
얼굴인식의,1
국립표준기술연구소(NIST),1
벤더,1
테스트(FRVT)에서,1
1초,1
이내에,1
99.99%의,1
선보였다.,1
얼굴·이상,1
상황,1
AI기술,1
기술력,2
있다.황영규,3
▲얼굴인식,1
▲행동인식,1
▲이상상황,1
실용화,1
추이를,1
비접촉식,1
출입통제,1
체계와,1
이상행동,1
감지를,1
방안과,1
산불,5
실내,1
화재,1
재난방지에,1
적용되는,1
기술도,1
소개했다.앞서,1
캘리포니아,4
북부,1
소노마,1
카운티,1
산불감시,1
상황실에서,1
이상민,1
행안부,1
장관과,1
한국대표단,1
앞에서,1
조기감지,1
‘파이어스카우트’를,1
단독시연했다.,1
파이어스카우트는,1
낮과,1
밤,1
연기,1
이상상황을,3
99%의,1
판단,1
정확도로,1
감지하고,2
경보를,1
전송하는,1
전역에,1
1000여대의,1
카메라를,1
산불을,1
있다.김세희,1
유진투자증권,1
"""산불감지",1
'파이어스카우트'는,1
서부,1
전력회사,1
PG&E와,1
시범,1
"중""이며",1
"""요구",1
수준,1
3단계,1
3단계를,1
통과한,1
"유일하다""고",1
정식,1
사업으로,1
하면,1
1차적으로,1
600,1
공급할,1
"것""이라며",1
"""CCTV",1
1,1
대당,1
월,1
사용료,1
400~500달러,1
수준으로,1
"예상한다""고",1
덧붙였다.김,1
"""미국은",1
감시의,1
주체가,1
전력,1
회사로,1
산불발생시,1
엄청난,1
금액의,1
손해배상,1
의무가,1
"발생한다""며",1
"""산불감시",1
"높다""고",1
강조했다.국내도,1
주도의,1
'지능형,1
CCTV'로,1
전면,1
행전안전부는,1
이태원,1
사고로,1
지자체가,1
CCTV를,1
지능형,2
CCTV로,1
교체한다는,1
지침을,1
CCTV는,1
능력과,1
갖췄다.,1
기사내용,1
요약일반,1
가공부터,1
가공까지,2
지원3월,1
말까지,2
가능[서울=뉴시스],1
한국데이터산업진흥원이,1
주관하는,1
‘데이터,3
바우처,7
지원사업’에,1
참여할,1
수요기업을,2
밝혔다.데이터,1
지원사업은,2
학습용,1
구축에,1
어려움을,1
겪는,1
"중소∙벤처기업,",1
"소상공인,",1
1인,1
창조기업,1
바우처를,3
발급하는,1
지원사업이다.,1
