단어,개수
승인을,2
의료기기는,2
29개에,1
달하며,1
최근에는,2
보험청(CMS)으로부터,1
건강보험,2
수가를,1
적용받는,1
소프트웨어들도,1
속속,1
등장하고,1
소프트웨어를,1
병원은,1
추가,1
보상을,1
재정적,1
부담을,1
덜,1
현장에서,3
대대적인,1
움직임이,1
기대된다.,1
"하드웨어,",1
"소프트웨어,",1
세,2
부문으로,1
구분,1
분야가,1
비중있는,1
산업으로,1
1조6000억원에서,1
연평균,1
50.1%,1
성장해,1
2025년에는,1
27조원으로,1
보스턴,1
매사추세츠에,1
법인을,1
설립했다.,2
현지,11
임상·마케팅,1
늘리는,2
진출을,9
발판을,1
마련해,1
왔다.,1
영상의학회,1
‘RSNA,1
2022’에도,1
업체나,1
의료진들과,1
네트워크도,1
다졌다.,1
내년부터는,1
이러한,1
활동이,1
하나둘씩,1
결실을,1
맺을,1
“딥브레인이,1
예정대로,1
받으면,1
시점부터,1
곧바로,1
매출과,1
반영이,1
것,1
같다”고,1
말했다.국내에서는,1
본격적으로,1
연구개발에,1
힘을,1
쏟고,1
영업,1
흑자전환도,1
기기,1
딥카스’가,1
신의료기술평가,1
평가유예,1
확정되면서,1
6월부터,1
항목으로,1
"포함,",1
개선에,1
청신호가,1
켜졌다.,1
입원환자의,1
"혈압,",1
"맥박,",1
"호흡,",1
체온,1
4가지,1
기본,1
활력징후를,1
위험도를,1
기기다.,1
환자에게,1
청구를,1
하면서,1
된,1
2억원에서,1
"13억원,",1
"22억원,",1
19억원으로,1
상승세다.,1
들어,1
지금까지,1
단일판매,1
공시,1
영업성과는,1
34억원을,1
넘어섰다.,1
내부적으로는,1
지난해보다,1
3배,1
가량,1
관측하고,1
딥카스에,1
대해서도,1
FDA와,1
통합규격인증(CE)을,1
확보한다는,1
목표다.,1
"""싱가포르",1
정부,4
관계자에,1
"시연""[뷰노",1
한국을,3
방문한,1
관계자들에,2
소개했다고,1
"보건부,",1
보건과학청,1
부처,2
주관으로,1
'한국-싱가포르,1
행사'에,1
참석하기,1
찾았다.,1
서초구,1
싱가포르에서,1
AI'와,1
시연했다.,2
동남아시아,1
강국으로,3
주목받는,1
싱가포르의,1
제품들을,1
소개해,1
"기쁘다""며",1
"""한국",1
위상을,2
의료현장을,1
혁신할,2
관계자,1
본사,1
방문뷰노는,1
주관,1
'한국·싱가포르,1
파트너십',1
참석을,1
방한한,1
본사를,1
방문했다고,1
소개,1
시연하고,1
방안을,1
논의했다는,1
설명이다.이날,1
행사에는,1
"보건부(MOH),",1
"보건과학청(HSA),",1
국가,1
"정부국(SNDGO),",1
AI싱가포르(AISG),1
부처의,1
관계자들을,1
"과학기술정보통신부,",1
"식품의약품안전처,",1
정보통신산업진흥원(NIPA),1
관계자가,1
참석했다.뷰노는,1
보건과학청에서,1
AI'를,1
'Hativ,1
P30',1
시연과,1
활약하고,1
소개했다.또,1
한국형,1
'닥터앤서',1
일환으로,1
정량화,2
"딥브레인',",1
의료영상,6
솔루션의,4
부대,1
시범,1
적용,1
민관,1
사례에,1
알렸다.이예하,1
"""앞으로도",1
대표하는,1
기업으로서,1
각지의,1
현장을,1
말했다.한국·싱가포르,1
파트너십은,1
양국,1
융합기술,1
개최됐다.,1
양국의,1
협약,1
체결과,1
인허가,4
기관,1
정책교류,1
논의가,1
AI'(뷰노,1
제공)(서울=뉴스1),1
강승지,1
지정됐다고,5
밝혔다.이로써,1
혁신의료기기,7
제품은,5
4개로,1
늘었다.뷰노메드,1
결절에,3
솔루션이다.뷰노는,1
재구성하는,4
기술(Super,2
Resolution)에,2
특허를,1
"보유하고,",1
차별성을,3
인정받았다고,2
설명했다.이,1
활용하면,5
촬영,2
방식으로도,2
안전하고,2
폐암을,2
검진할,2
전했다.이예하,1
"""해당",2
국내는,2
유럽과,3
"일본,",4
준비하고,4
주력,3
"제품""이라며",2
지정을,3
"높이겠다""고",1
말했다.뷰노는,1
AI™,1
/사진=뷰노뷰노는,1
이로써,5
4개의,1
보유하게,2
됐다.뷰노에,1
식약처로부터,2
절편,1
재구성,2
Super,2
Resolution,1
인정받아,2
제22호,2
Resolution은,2
두꺼운,4
절편의,5
1mm의,2
얇은,3
영상으로,2
기술이다.,2
"""뷰노메드",2
특허,1
수검자의,1
폐암,4
접근성을,1
개선하고,1
수검률을,2
기여할,2
기대되는,1
"""국내는",1
제품으로서,1
계기가,3
"하겠다""고",1
뷰노가,4
하버드,1
의과대학,1
체결한,3
계약에,2
"""미국",1
의료기관의,1
의료진들을,1
엄격하고,1
체계적인,1
검증을,1
수행하고,1
"있다""며",2
"""이를",1
최적화를,1
"중""이라고",1
지정뷰노는,1
컴퓨터단층촬영(CT),1
영상판독,1
1호를,1
됐다는,1
"검출하고,",1
절편(slice),1
기술인,1
'Super,1
Resolution',1
차별성과,1
했다.Super,1
3mm와,1
5mm,1
절편에서,1
탐지하기,1
작은,1
크기의,1
결절이나,1
악성으로,1
발전할,1
가능성이,1
반고형,1
탐지하도록,1
돕는다.이,1
절편으로,1
촬영을,1
방식을,1
"유지하면서도,",1
검진을,1
수행할,1
환자로서는,1
촬영보다,1
노출,1
낮출,1
장점이라고,1
"기대된다""며",1
"""유럽과",1
미국까지,1
"제품으로서,",1
지정이,1
말했다.뷰노메드,1
매사추세츠종합병원(MGH)과,1
"따라,",1
예시[뷰노,1
혁신의료기기는,1
개로,1
늘었다.,3
"제품으로,",1
유준하,1
뷰노(338220)는,3
운영자금,3
마련을,1
100억원,2
규모,6
제3자배정,1
30일,1
발행주식은,1
전환우선주로,1
5917원이며,1
전환청구기간은,1
12월8일에서,1
2027년,1
11월8일까지다.,1
발행대상자는,1
머큐리세컨더리투자조합,1
외,1
4곳이다.,1
종합,3
의료기업과,1
맞손…현지,1
병원망,1
활용,2
AI’[사진,1
식품의약품청(TFDA)으로부터,3
얻었다고,1
증상의,1
잡아낸다.,1
국내에서,1
식품의약품안전처(식약처)의,1
의료기업인,1
CHC헬스케어그룹과,3
총판,4
체결했다.,2
CHC헬스케어그룹의,2
전문성과,2
병원망을,2
판매할,1
CHC헬스케어그룹은,3
"협력사로,",1
획득과,2
"마케팅,",3
"홍보,",1
"판매,",2
유지보수,3
담당하고,3
엑스레이’와,2
골연령,3
본에이지’도,1
CHC헬스케어그룹이,1
판매를,3
“아시아,2
신흥,2
부상하고,1
대만에서,5
강화,2
기반을,3
마련했다”며,3
“올해,2
확대해나가겠다”고,1
지정된,1
솔루션대만서,1
상용화…CHC헬스케어그룹과,1
강화[이데일리,1
김새미,2
AI(VUNO,1
Med®-Fundus,1
AI™)’가,1
본에이지’에,1
3개의,1
상용화했다.뷰노의,1
AI™’,1
(사진=뷰노)뷰노메드,1
제시한다.,1
네트워크를,1
강화할,3
1977년,1
설립,1
종합의료기업이다.,1
파트너로서,1
"획득,",1
"프로모션,",1
있다.이예하,2
인증,2
획득으로,1
“글로벌,1
확장하기,2
솔루션인,1
대만식품의약청(TFDA)으로부터,1
인증받은,1
솔루션과,2
3개로,1
병변,1
맺은,1
의료기업,2
"""올해",1
제품이,1
"노력하겠다""고",2
대만서,1
번째뷰노메드,1
/,1
제공=뷰노뷰노는,1
질환의,1
식품의약품안전처의,1
"경험(노하우),",1
활용할,1
"홍보(프로모션),",1
급부상하고,1
확대하겠다”고,1
4종,1
체험,1
제공뷰노는,1
27일부터,1
내달,2
1일까지,1
북미영상의학회(RSNA,1
2022)에,1
4종의,1
전시하고,1
발표한다고,3
했다.'뷰노메드,1
딥브레인',1
엑스레이',1
본에이지',1
전시한다.,1
인공지능을,1
돕는다.,1
부스에,1
의료영상저장전송시스템(PACS)과,1
연동된,1
모의,1
판독실을,1
운영한다.,1
참가자들이,1
체험할,1
딥브레인과,1
관련된,1
연구결과,1
2편을,1
발표한다.,1
뷰노와,1
서울아산병원이,1
실사용,1
결과(Real,1
World,1
Data)를,1
임상적,1
설명이다.각,1
내측두엽,1
위축,1
정도(MTA)를,1
분류하는,1
"알고리즘,",1
혈관성,1
대뇌백질고강도신호(WMH)의,1
정량적,1
분석을,1
알고리즘에,3
내용이다.,1
연구결과를,1
딥브레인에,1
적용할,1
예정이다.이예하,1
"""RSNA",1
2022,1
참가를,1
등과의,1
협력관계를,1
집중할,1
RSNA는,1
1915년부터,1
시카고에서,1
영상의학,1
전시도,1
신경정보처리시스템학회(NIPS),1
2022데이터,1
비용,4
효율화뷰노는,1
최고,1
권위,1
국제학술대회인,1
신경정보처리시스템학회(NIPS)에서,2
능동적,9
학습(Active,2
learning),2
23일,3
밝혔다.NIPS는,1
1986년부터,2
국제학술대회다.,1
36회째를,2
맞은,2
행사는,1
28일부터,3
9일까지,3
루이지애나,3
뉴올리언스에서,3
개최된다.뷰노,2
연구팀의,5
제안한,1
모델을,6
개발할,4
가공하는,1
‘레이블링(Labeling)’,1
연구다.,2
알고리즘은,2
AI가,1
아직,2
레이블링,7
되지,2
수많은,5
이미지,6
이미지에,2
먼저,5
할지를,1
선택하는,2
것을,4
말한다.,1
예를,1
들면,1
의료기관에는,1
엑스레이(X-ray),2
무수히,1
데이터가,2
레이블링이,8
있지,2
않다.,1
이미지가,3
병변을,3
나타내는,2
지,3
없어,2
학습시킬,2
없다는,1
비용을,7
지불하고,2
완료된,3
모델에,4
학습시켜야,2
한다.뷰노,1
모델이,1
구분하기,2
어렵고,3
레이블링에,1
구분할,2
효과적으로,4
선별해,2
성과로,2
세계적인,2
권위의,3
학술대회에서,3
역량과,3
입증한다는,1
의의를,2
갖는다”며,2
“앞으로도,2
연구개발을,3
영역을,4
아우르는,3
낼,2
로고[뷰노,1
줄여주는,1
개발했다고,1
때는,1
가공하고,2
일종의,2
정답지를,2
'레이블링',1
작업이,1
필요하다.,1
학습시켜,1
나타내는지,1
과정에서,1
레이블링할,1
선택해주는,1
'능동적,1
알고리즘'을,1
AI에,1
익숙하고,1
유추가,1
쉬운,1
"데이터보다,",1
레이블링했을,1
선별함으로써,1
골라줘,1
줄인다.,1
"""세계적",1
의의가,1
"""지속적인",1
내도록,1
발표될,1
효율화…AI,1
원가,1
절감,1
기대이예하,1
“세계,1
학회서,1
기술력,1
입증”[이데일리,1
모델,1
신경정보처리시스템학회(Neural,1
Information,1
Processing,1
"Systems,",1
이하,1
NIPS)에서,1
밝혔다.뷰노,1
로고,1
(사진=뷰노)NIPS는,1
"국제학술대회로,",1
연구가,1
확산되며,1
학회로,1
자리매김한,1
행사다.,1
NIPS,1
2022는,1
12월,3
온·오프라인으로,1
개발·제안한,1
의미하는,1
레이블링(Labeling),1
알고리즘이란,1
인공지능이,1
뜻한다.의료기관에는,1
구분해내기,1
있음을,1
시사한다.이예하,1
성과는,1
◇비츠로셀=161억원,1
공급·판매계약,1
체결.◇알체라=유상증자,1
가액,1
9350원,1
결정.◇인트론바이오=30억원,1
취득,2
신탁계약,1
체결.◇대림제지=4만주(3억3280만원),1
결정.,1
김보겸,2
알체라(347860)는,5
400만주를,3
유상증자의,2
9350원으로,2
[서울=뉴시스]신항섭,1
알체라는,5
상장,4
예상보다,1
영업수익,5
증가,1
속도,1
느려대규모,1
이어지면서,1
증자로,1
조달,5
업체,1
알체라가,2
조달에,1
나섰다.,1
코스닥,1
상장할,3
예상했던,1
것보다,1
더디게,1
내지,1
규모가,1
커지는,1
얼굴인식,1
"솔루션,",3
이상상황,2
감지,3
NFT,4
"사업,",1
시니어,1
재가,1
추진하기,1
운영자금을,1
조달하기,1
결정했다.5일,1
전자공시시스템에,1
구주,1
1주당,3
신주,5
0.287주를,1
배정하는,2
주주배정후,2
실권주,2
일반공모,2
추진한다.,1
예정가는,1
1만650원이고,1
발행한다.신규,1
추진하는,1
자금을,3
투자한다.,1
6월,1
바이엘을,1
설립하고,1
확대했다.,1
재가요양서비스,1
수요자인,1
노약자와,1
공급자인,1
요양보호사를,1
매칭하는,1
요양보호사로부터,1
수수료를,1
받는,1
구조를,1
추진하고,2
AI기술을,1
24시간,1
노약자,1
상황을,2
모니터링하고,1
긴급상황이,1
발생하면,1
전문가에게,1
전달하는,1
시스템도,1
세웠다.,1
재가요양,1
6조원,1
17%,1
135억원을,1
투자해,3
개발인력과,1
운영지원,1
추가로,1
채용하고,1
방문요양,1
센터,1
"설립,",1
사용한다.최대주주인,1
스노우와,2
7월에,1
팔라를,1
팔라는,1
블록체인을,1
가상,1
자산,1
생태계를,1
참여,1
영향력을,1
수익으로,1
"연결하고,",1
궁극적으로,1
가치를,1
극대화해,1
돌려줄,1
친화적인,1
탈중앙화금융(Defi),1
형성을,1
커뮤니티,1
결합,1
마켓,2
플레이스인,2
팔라스퀘어,2
베타,1
버전을,1
출시했다.,1
5월에는,1
플랫폼인,1
젭(ZEP)과,1
전략적,1
업무협약(MoU)을,1
체결하며,1
블록체인과,1
NFT를,1
연동한,1
구현,1
커뮤니티를,1
25억원을,1
운영자금과,1
쓴다.얼굴인식,1
투자할,1
"155억원,",1
24억원을,1
달성할,2
"100억원,",1
111억원을,1
것과,1
비교하면,1
차이가,1
크다.ACS,1
제품에,1
심화로,1
가시화되지,1
발생한,1
차이라고,1
흑자,1
전환할,1
기대했으나,1
실제로는,1
부진과,1
영업비용,1
증가로,1
확보를,2
채용했고,1
사업장도,1
확대하면서,1
영업비용이,1
폭으로,1
추정한,1
실적과,1
경영성과가,1
차이를,1
보이는,1
계획했던,1
영업활동이,1
정상적으로,1
실행되지,1
않는,1
의미한다.대규모,1
조달해,1
"연구개발비,",1
"마케팅비,",1
해외영업을,1
해외법인,1
운영비,1
계획이지만,1
기대했던,1
돌아올지는,1
없다.올,1
누적으로,1
"25억원,",1
105억원을,1
당시에는,1
2022년에,1
"349억원,",1
88억원을,1
최대주주인,1
특수관계인,2
등은,1
신주인수권,2
증서를,1
매각한,1
대금을,1
청약에,1
나선다.,1
배정받은,1
10%가량,1
취득할,1
증자,1
하락이,1
불가피하다.,1
포함,1
지분율은,1
30%,1
후반대에서,1
초반대로,1
낮아질,1
요약신규,1
자회사,3
목적작년,1
돌파…창사,1
두배,2
성장[서울=뉴시스],1
400억,1
밝혔다.유상증자를,1
확보한,1
재원은,1
SaaS(서비스형,1
소프트웨어),1
"확장,",1
Alchera,2
X(알체라,1
엑스)를,1
"확대,",1
핀테크,1
역량,1
사용된다.핀테크,1
사업에서는,1
토스와,1
카카오뱅크,1
금융회사에,1
안면인식,1
X는,1
산불,1
에너지,1
PG&E,1
JCI,1
정부에,1
있다.알체라는,1
돌파하며,1
창사,1
있다.기존,1
알체라,1
주주는,1
다음달,1
중으로,1
김소연,1
420억5000만원,1
31일,1
납입일은,1
"11월8일,",1
예정일은,2
11월18일이다.이날,1
보통주,2
0.2주를,1
무상증자를,1
발행되는,1
신주는,1
359만188주이며,1
액면가액은,1
500원이다.,1
신주배정,1
기준일은,1
11월10일이다.,1
11월29일이다.,1
건아정보기술과,2
상황실,2
표출,1
구축사업,2
물품구매,2
기술지원,2
공시했다.이는,1
14억2748만원,1
규모이며,1
14.27%에,1
해당한다.,3
7일까지다.,1
14억원,1
영상표출,1
계약금액,1
총액은,1
14억2747만원으로,1
14.27%,1
12월7일까지다.,1
현대모비스(012330)와,1
17억2000만원,1
인식성능,1
데이터베이스(DB),1
17.19%에,1
3월24일까지다.,1
바이엘의,1
45억원,1
무기명식,1
사모,1
전환사채를,1
취득하기로,1
자기자본대비,1
27.18%에,1
